"id1","id2","id3","id4","hhmid","s1eiii_63","s1eiii_64","s1eiii_65","s1eiii_66","s1eiii_67","s1eiii_68","s1eiii_69","s1eiii_70","s1eiii_71","s1eiii_72i","s1eiii_72ii","hhno"
8,153,282,15,10,2,,5,,,,,,,,,108282015
8,153,282,15,11,2,,5,,,,,,,,,108282015
8,153,282,15,,,,,,,,,,,,,108282015
8,153,282,15,12,2,,5,,,,,,,,,108282015
8,153,282,15,3,2,,5,,,,,,,,,108282015
8,153,282,15,5,2,,5,,,,,,,,,108282015
8,153,282,15,2,2,,5,,,,,,,,,108282015
8,153,282,17,2,1,2,1,,,3,,,1,10,0,108282017
8,153,282,17,4,1,2,8,,,,,,,,,108282017
8,153,282,17,3,1,2,1,,,2,,,1,2,0,108282017
8,153,282,17,1,1,2,1,,,4,,,1,20,0,108282017
8,153,282,18,2,1,2,1,,,3,,,1,10,0,108282018
8,153,282,18,4,,,,,,,,,,,,108282018
8,153,282,18,7,1,2,1,,,3,,,1,10,0,108282018
8,153,282,18,3,1,2,8,,,,,,,,,108282018
8,153,282,18,1,1,2,1,,,4,,,1,30,0,108282018
8,153,282,18,6,1,2,1,,,3,,,1,2,0,108282018
8,153,282,18,5,,,,,,,,,,,,108282018
8,153,282,19,4,1,2,1,,,2,,,1,20,0,108282019
8,153,282,19,3,1,2,8,,,,,,,,,108282019
8,153,282,19,6,,,,,,,,,,,,108282019
8,153,282,19,2,1,2,1,,,3,,,1,15,0,108282019
8,153,282,19,7,1,2,1,,,1,,,1,1,0,108282019
8,153,282,19,1,1,2,1,,,4,,,1,10,0,108282019
8,153,282,19,5,1,2,1,,,2,,,1,10,0,108282019
8,153,282,22,6,1,2,1,,,2,,,1,2,0,108282022
8,153,282,22,1,1,2,1,,,4,,,1,30,0,108282022
8,153,282,22,3,1,2,1,,,2,,,1,2,0,108282022
8,153,282,22,9,1,2,1,,,2,,,1,2,0,108282022
8,153,282,22,2,1,2,1,,,3,,,1,10,0,108282022
8,153,282,22,5,1,2,1,,,2,,,1,2,0,108282022
8,153,282,22,8,1,2,1,,,4,,,1,10,0,108282022
8,153,282,22,7,1,2,1,,,2,,,1,2,0,108282022
8,153,282,22,4,1,2,1,,,4,,,1,60,0,108282022
8,153,282,24,7,,,,,,,,,,,,108282024
8,153,282,24,1,1,2,1,,,5,,,1,20,0,108282024
8,153,282,24,6,1,2,1,,,2,,,1,2,0,108282024
8,153,282,24,9,1,2,1,,,4,,,1,10,0,108282024
8,153,282,24,8,,,,,,,,,,,,108282024
8,153,282,24,4,1,2,1,,,2,,,1,3,0,108282024
8,153,282,24,5,1,2,1,,,2,,,1,2,0,108282024
8,153,282,24,3,1,2,1,,,2,,,1,2,0,108282024
8,153,282,24,2,1,2,1,,,3,,,1,10,0,108282024
8,153,283,1,1,2,,1,,,4,,,5,20,,108283001
8,153,283,1,2,2,,1,,,3,,,1,20,,108283001
8,153,283,1,3,2,,1,,,2,,,1,5,,108283001
8,153,283,1,5,2,,1,,,1,,,1,2,,108283001
8,153,283,1,6,2,,1,,,4,,,1,10,,108283001
8,153,283,1,8,2,,1,,,2,,,1,2,,108283001
8,153,283,1,4,2,,1,,,1,,,1,2,,108283001
8,153,283,1,7,2,,1,,,2,,,1,2,,108283001
8,153,283,3,3,2,,8,,,,,,,,,108283003
8,153,283,3,6,2,,8,,,4,,,,20,,108283003
8,153,283,3,7,2,,8,,,,,,,,,108283003
8,153,283,3,1,2,,1,,,5,,,,50,,108283003
8,153,283,3,4,2,,8,,,,,,,,,108283003
8,153,283,3,2,2,,1,,,3,,,,20,,108283003
8,153,283,5,7,2,,8,,,,,,,,,108283005
8,153,283,5,3,2,,1,,,3,,,1,10,,108283005
8,153,283,5,4,2,,8,,,,,,,,,108283005
8,153,283,5,6,2,,8,,,,,,,,,108283005
8,153,283,5,1,2,,1,,,5,,,1,30,,108283005
8,153,283,5,2,2,,1,,,4,,,1,20,,108283005
8,153,283,5,8,2,,8,,,,,,,,,108283005
8,153,283,5,5,2,,1,,,4,,,1,10,,108283005
8,153,283,6,1,2,,1,,,4,,,5,20,,108283006
8,153,283,6,2,2,,1,,,3,,,5,10,,108283006
8,153,283,7,1,2,,12,,,,,,5,4,,108283007
8,153,283,7,4,2,,1,,,2,,,1,2,,108283007
8,153,283,7,2,2,,1,,,3,,,5,5,,108283007
8,153,283,7,3,2,,1,,,2,,,5,6,,108283007
8,153,283,8,2,2,,5,,,,,,,,,108283008
8,153,283,8,1,2,,5,,,,,,,,,108283008
8,153,283,9,1,2,,5,,,,,,,,,108283009
8,153,283,9,6,2,,5,,,,,,,,,108283009
8,153,283,9,4,2,,8,,,,,,,,,108283009
8,153,283,9,2,2,,5,,,,,,,,,108283009
8,153,283,9,7,2,,5,,,,,,,,,108283009
8,153,283,9,3,2,,8,,,,,,,,,108283009
8,153,283,9,5,2,,8,,,,,,,,,108283009
8,153,283,10,2,2,,5,,,,,,,,,108283010
8,153,283,10,1,2,,5,,,,,,,,,108283010
8,153,283,10,6,2,,5,,,,,,,,,108283010
8,153,283,14,2,2,,5,,,,,,,,,108283014
8,153,283,14,1,2,,5,,,,,,,,,108283014
8,153,283,14,3,2,,5,,,,,,,,,108283014
8,153,283,18,1,2,,5,,,,,,,,,108283018
8,153,283,18,2,2,,5,,,,,,,,,108283018
8,153,283,19,3,2,,5,,,,,,,,,108283019
8,153,283,19,6,2,,8,,,,,,,,,108283019
8,153,283,19,7,2,,8,,,,,,,,,108283019
8,153,283,19,5,2,,8,,,,,,,,,108283019
8,153,283,19,4,2,,8,,,,,,,,,108283019
8,153,283,19,1,2,,5,,,,,,,,,108283019
8,153,283,19,2,2,,5,,,,,,,,,108283019
8,153,283,22,4,2,,8,,,,,,,,,108283022
8,153,283,22,7,2,,5,,,,,,,,,108283022
8,153,283,22,3,2,,8,,,,,,,,,108283022
8,153,283,22,2,2,,5,,,,,,,,,108283022
8,153,283,22,1,2,,5,,,,,,,,,108283022
8,153,283,23,1,2,,5,,,,,,,,,108283023
8,153,283,23,5,2,,8,,,,,,,,,108283023
8,153,283,23,2,2,,5,,,,,,,,,108283023
8,153,283,23,4,2,,5,,,,,,,,,108283023
8,153,283,23,6,2,,8,,,,,,,,,108283023
8,153,283,23,3,2,,8,,,,,,,,,108283023
8,153,283,25,13,2,,5,,,,,,,,,108283025
8,153,283,25,9,2,,5,,,,,,,,,108283025
8,153,283,25,5,2,,5,,,,,,,,,108283025
8,153,283,25,10,2,,8,,,,,,,,,108283025
8,153,283,25,8,2,,5,,,,,,,,,108283025
8,153,283,25,3,2,,5,,,,,,,,,108283025
8,153,283,25,1,2,,5,,,,,,,,,108283025
8,153,283,25,2,2,,5,,,,,,,,,108283025
8,153,283,25,4,2,,8,,,,,,,,,108283025
8,153,283,26,4,2,,8,,,,,,,,,108283026
8,153,283,26,3,2,,5,,,,,,,,,108283026
8,153,283,26,1,2,,5,,,,,,,,,108283026
8,153,283,26,2,2,,5,,,,,,,,,108283026
8,153,283,26,5,2,,8,,,,,,,,,108283026
8,153,284,4,6,2,,8,,,,,,,,,108284004
8,153,284,4,7,2,,8,,,,,,,,,108284004
8,153,284,4,2,2,,5,,,,,,,,,108284004
8,153,284,4,4,2,,8,,,,,,,,,108284004
8,153,284,4,5,2,,8,,,,,,,,,108284004
8,153,284,4,3,2,,8,,,,,,,,,108284004
8,153,284,4,1,,,,,,,,,,,,108284004
8,153,284,6,3,2,,8,,,,,,,,,108284006
8,153,284,6,1,2,,4,,,,,,,,,108284006
8,153,284,6,2,2,,8,,,,,,,,,108284006
8,153,284,10,1,2,,5,,,,,,,,,108284010
8,153,284,10,3,2,,8,,,,,,,,,108284010
8,153,284,10,2,2,,5,,,,,,,,,108284010
8,153,284,10,5,2,,5,,,,,,,,,108284010
8,153,284,10,4,,,,,,,,,,,,108284010
8,153,284,12,6,2,,8,,,,,,,,,108284012
8,153,284,12,5,,,,,,,,,,,,108284012
8,153,284,12,2,2,,5,,,,,,,,,108284012
8,153,284,12,4,2,,8,,,,,,,,,108284012
8,153,284,12,3,2,,8,,,,,,,,,108284012
8,153,284,12,7,2,,5,,,,,,,,,108284012
8,153,284,12,1,2,,5,,,,,,,,,108284012
8,153,284,13,1,2,,1,,,5,,,1,15,0,108284013
8,153,284,14,2,2,,8,,,,,,,,,108284014
8,153,284,14,4,2,,8,,,,,,,,,108284014
8,153,284,14,3,2,,8,,,,,,,,,108284014
8,153,284,14,1,2,,1,,,4,,,4,5,0,108284014
8,153,284,16,1,1,2,1,,,4,,,5,5,0,108284016
8,153,284,19,3,1,2,1,,,2,,,1,5,0,108284019
8,153,284,19,1,1,2,1,,,4,,,1,10,0,108284019
8,153,284,19,2,1,2,1,,,4,,,1,5,0,108284019
8,153,284,21,3,1,2,1,,,2,,,1,2,0,108284021
8,153,284,21,2,1,2,1,,,3,,,5,10,0,108284021
8,153,284,21,5,1,2,1,,,5,,,3,5,0,108284021
8,153,284,21,6,1,2,1,,,2,,,1,2,0,108284021
8,153,284,21,10,1,2,1,,,3,,,1,2,0,108284021
8,153,284,21,4,1,2,1,,,3,,,1,2,0,108284021
8,153,284,21,1,1,2,1,,,5,,,1,10,0,108284021
8,153,284,21,9,1,2,1,,,2,,,1,2,0,108284021
8,153,284,21,8,1,2,1,,,5,,,1,10,0,108284021
8,153,284,21,7,1,2,1,,,2,,,1,2,0,108284021
8,153,284,23,4,2,2,8,,,,,,,,,108284023
8,153,284,23,3,2,2,8,,,,,,,,,108284023
8,153,284,23,5,2,2,8,,,,,,,,,108284023
8,153,284,23,2,2,2,5,,,,,,,,,108284023
8,153,284,23,7,2,2,8,,,,,,,,,108284023
8,153,284,23,6,,,,,,,,,,,,108284023
8,153,284,23,1,2,2,5,,,,,,,,,108284023
8,153,284,23,8,2,2,8,,,,,,,,,108284023
8,153,284,24,3,2,2,8,,,,,,,,,108284024
8,153,284,24,4,2,2,8,,,,,,,,,108284024
8,153,284,24,1,2,2,5,,,,,,,,,108284024
8,153,284,24,2,2,2,5,,,,,,,,,108284024
8,153,284,26,2,2,2,5,,,,,,,,,108284026
8,153,284,26,4,2,2,8,,,,,,,,,108284026
8,153,284,26,6,,,,,,,,,,,,108284026
8,153,284,26,3,2,2,8,,,,,,,,,108284026
8,153,284,26,1,2,2,5,,,,,,,,,108284026
8,153,284,26,8,2,2,8,,,,,,,,,108284026
8,153,284,26,7,2,2,5,,,,,,,,,108284026
8,153,284,26,5,,,,,,,,,,,,108284026
8,153,284,27,4,2,,8,,,,,,,,,108284027
8,153,284,27,3,2,,8,,,,,,,,,108284027
8,153,284,27,6,,,,,,,,,,,,108284027
8,153,284,27,1,2,,5,,,,,,,,,108284027
8,153,284,27,8,2,,8,,,,,,,,,108284027
8,153,284,27,2,2,,5,,,,,,,,,108284027
8,153,284,27,7,2,,5,,,,,,,,,108284027
8,153,284,27,5,,,,,,,,,,,,108284027
8,153,284,28,4,2,,8,,,,,,,,,108284028
8,153,284,28,6,2,,5,,,,,,,,,108284028
8,153,284,28,5,2,,8,,,,,,,,,108284028
8,153,284,28,8,2,,8,,,,,,,,,108284028
8,153,284,28,7,,,,,,,,,,,,108284028
8,153,284,28,3,2,,8,,,,,,,,,108284028
8,153,284,28,2,2,,5,,,,,,,,,108284028
8,153,284,28,1,2,,5,,,,,,,,,108284028
8,153,284,31,1,2,,5,,,,,,,,,108284031
9,154,325,8,3,2,,8,,,,,,,,,109325008
9,154,325,8,1,2,,5,,,,,,,,,109325008
9,154,325,8,4,2,,8,,,,,,,,,109325008
9,154,325,8,2,2,,4,,,,,,,,,109325008
9,154,325,10,3,2,,4,,,,,,,,,109325010
9,154,325,10,2,2,,4,,,,,,,,,109325010
9,154,325,10,1,2,,4,,,,,,,,,109325010
9,154,325,10,4,2,,4,,,,,,,,,109325010
9,154,325,14,5,2,,8,,,,,,,,,109325014
9,154,325,14,3,2,,8,,,,,,,,,109325014
9,154,325,14,4,2,,8,,,,,,,,,109325014
9,154,325,14,2,2,,4,,,,,,,,,109325014
9,154,325,14,6,2,,8,,,,,,,,,109325014
9,154,325,14,1,2,,4,,,,,,,,,109325014
9,154,325,17,6,2,,4,,,,,,,,,109325017
9,154,325,17,1,2,,4,,,,,,,,,109325017
9,154,325,17,7,2,,8,,,,,,,,,109325017
9,154,325,17,2,2,,4,,,,,,,,,109325017
9,154,325,17,5,2,,8,,,,,,,,,109325017
9,154,325,17,3,2,,8,,,,,,,,,109325017
9,154,325,17,4,2,,4,,,,,,,,,109325017
9,154,325,21,7,2,,8,,,,,,,,,109325021
9,154,325,21,2,2,,,,,,,,,,,109325021
9,154,325,21,5,2,,8,,,,,,,,,109325021
9,154,325,21,1,2,,,,,,,,,,,109325021
9,154,325,21,6,2,,8,,,,,,,,,109325021
9,154,325,21,3,2,,,,,,,,,,,109325021
9,154,325,21,4,2,,,,,,,,,,,109325021
9,154,325,26,3,2,,8,,,,,,,,,109325026
9,154,325,26,2,2,,4,,,,,,,,,109325026
9,154,325,26,1,2,,4,,,,,,,,,109325026
9,154,325,26,4,2,,8,,,,,,,,,109325026
9,154,325,27,1,2,,4,,,,,,,,,109325027
9,154,325,28,1,2,,4,,,,,,,,,109325028
9,154,325,28,2,2,,4,,,,,,,,,109325028
9,154,325,29,1,2,,4,,,,,,,,,109325029
9,154,325,29,2,2,,4,,,,,,,,,109325029
9,154,325,29,7,2,,4,,,,,,,,,109325029
9,154,325,29,4,2,,8,,,,,,,,,109325029
9,154,325,29,5,,,,,,,,,,,,109325029
9,154,325,29,6,,,,,,,,,,,,109325029
9,154,325,29,3,2,,4,,,,,,,,,109325029
9,154,325,31,2,2,,5,,,,,,,,,109325031
9,154,325,31,1,2,,4,,,,,,,,,109325031
9,154,325,32,1,2,,4,,,,,,,,,109325032
9,154,325,32,3,,,,,,,,,,,,109325032
9,154,325,32,2,2,,4,,,,,,,,,109325032
9,154,325,32,5,2,,5,,,,,,,,,109325032
9,154,325,32,4,,,,,,,,,,,,109325032
9,154,325,34,2,2,,4,,,,,,,,,109325034
9,154,325,34,4,,,,,,,,,,,,109325034
9,154,325,34,3,2,,4,,,,,,,,,109325034
9,154,325,34,6,2,,8,,,,,,,,,109325034
9,154,325,34,1,2,,4,,,,,,,,,109325034
9,154,325,34,5,2,,4,,,,,,,,,109325034
9,154,325,38,1,2,,4,,,,,,,,,109325038
9,154,325,38,2,2,,5,,,,,,,,,109325038
9,154,325,38,3,2,,8,,,,,,,,,109325038
9,154,325,38,4,2,,4,,,,,,,,,109325038
9,154,325,44,1,2,,4,,,,,,,,,109325044
9,154,325,44,2,2,,4,,,,,,,,,109325044
9,154,325,44,3,2,,4,,,,,,,,,109325044
9,154,325,47,1,2,,4,,,,,,,,,109325047
9,154,325,47,2,2,,8,,,,,,,,,109325047
9,154,326,2,3,2,,8,,,,,,,,,109326002
9,154,326,2,5,2,,4,,,,,,,,,109326002
9,154,326,2,2,2,,4,,,,,,,,,109326002
9,154,326,2,4,,,,,,,,,,,,109326002
9,154,326,2,6,2,,4,,,,,,,,,109326002
9,154,326,2,1,2,,4,,,,,,,,,109326002
9,154,326,4,2,2,,8,,,,,,,,,109326004
9,154,326,4,3,2,,8,,,,,,,,,109326004
9,154,326,4,1,2,,4,,,,,,,,,109326004
9,154,326,5,4,2,,8,,,,,,,,,109326005
9,154,326,5,6,2,,8,,,,,,,,,109326005
9,154,326,5,3,2,,8,,,,,,,,,109326005
9,154,326,5,5,2,,8,,,,,,,,,109326005
9,154,326,5,9,2,,8,,,,,,,,,109326005
9,154,326,5,2,2,,4,,,,,,,,,109326005
9,154,326,5,8,2,,8,,,,,,,,,109326005
9,154,326,5,7,,,,,,,,,,,,109326005
9,154,326,5,1,2,,4,,,,,,,,,109326005
9,154,326,8,2,2,,8,,,,,,,,,109326008
9,154,326,8,1,2,,4,,,,,,,,,109326008
9,154,326,14,1,2,,5,,,,,,,,,109326014
9,154,326,15,3,2,,8,,,,,,,,,109326015
9,154,326,15,2,2,,4,,,,,,,,,109326015
9,154,326,15,1,2,,5,,,,,,,,,109326015
9,154,326,15,4,2,,8,,,,,,,,,109326015
9,154,326,17,1,2,,5,,,,,,,,,109326017
9,154,326,17,2,2,,4,,,,,,,,,109326017
9,154,326,17,3,2,,4,,,,,,,,,109326017
9,154,326,18,4,2,,8,,,,,,,,,109326018
9,154,326,18,1,2,,4,,,,,,,,,109326018
9,154,326,18,3,2,,8,,,,,,,,,109326018
9,154,326,18,2,2,,4,,,,,,,,,109326018
9,154,326,19,2,2,,5,,,,,,,,,109326019
9,154,326,19,3,2,,8,,,,,,,,,109326019
9,154,326,19,1,2,,4,,,,,,,,,109326019
9,154,326,21,1,2,,4,,,,,,,,,109326021
9,154,326,21,6,2,,4,,,,,,,,,109326021
9,154,326,21,2,2,,4,,,,,,,,,109326021
9,154,326,21,4,2,,8,,,,,,,,,109326021
9,154,326,21,5,2,,8,,,,,,,,,109326021
9,154,326,21,3,2,,8,,,,,,,,,109326021
9,154,326,22,2,2,,4,,,,,,,,,109326022
9,154,326,22,3,2,,8,,,,,,,,,109326022
9,154,326,22,4,2,,8,,,,,,,,,109326022
9,154,326,22,1,2,,4,,,,,,,,,109326022
9,154,326,23,1,2,,4,,,,,,,,,109326023
9,154,326,23,2,2,,4,,,,,,,,,109326023
9,154,326,33,1,2,,4,,,,,,,,,109326033
9,154,326,33,2,2,,8,,,,,,,,,109326033
9,154,326,36,2,2,,8,,,,,,,,,109326036
9,154,326,36,1,2,,4,,,,,,,,,109326036
9,154,326,37,2,2,,4,,,,,,,,,109326037
9,154,326,37,1,2,,4,,,,,,,,,109326037
9,154,326,37,5,2,,8,,,,,,,,,109326037
9,154,326,37,4,2,,8,,,,,,,,,109326037
9,154,326,37,3,2,,8,,,,,,,,,109326037
9,154,327,1,3,2,,8,,,,,,,,,109327001
9,154,327,1,2,2,,4,,,,,,,,,109327001
9,154,327,1,1,2,,4,,,,,,,,,109327001
9,154,327,1,4,2,,4,,,,,,,,,109327001
9,154,327,1,5,2,,8,,,,,,,,,109327001
9,154,327,3,5,,,8,,,,,,,,,109327003
9,154,327,3,1,2,,5,,,,,,,,,109327003
9,154,327,3,6,,,4,,,,,,,,,109327003
9,154,327,3,2,2,,4,,,,,,,,,109327003
9,154,327,3,7,,,4,,,,,,,,,109327003
9,154,327,3,8,,,4,,,,,,,,,109327003
9,154,327,5,2,2,,4,,,,,,,,,109327005
9,154,327,5,1,2,,5,,,,,,,,,109327005
9,154,327,5,3,2,,4,,,,,,,,,109327005
9,154,327,5,4,2,,8,,,,,,,,,109327005
9,154,327,6,4,2,,8,,,,,,,,,109327006
9,154,327,6,2,2,,4,,,,,,,,,109327006
9,154,327,6,3,2,,8,,,,,,,,,109327006
9,154,327,6,1,2,,5,,,,,,,,,109327006
9,154,327,6,8,2,,4,,,,,,,,,109327006
9,154,327,6,5,2,,8,,,,,,,,,109327006
9,154,327,7,1,2,,5,,,,,,,,,109327007
9,154,327,9,1,2,,4,,,,,,,,,109327009
9,154,327,9,4,2,,4,,,,,,,,,109327009
9,154,327,9,6,2,,4,,,,,,,,,109327009
9,154,327,9,2,2,,4,,,,,,,,,109327009
9,154,327,9,3,2,,8,,,,,,,,,109327009
9,154,327,9,7,2,,8,,,,,,,,,109327009
9,154,327,10,10,2,,,,,,,,,,,109327010
9,154,327,10,5,2,,8,,,,,,,,,109327010
9,154,327,10,2,2,,,,,,,,,,,109327010
9,154,327,10,7,2,,,,,,,,,,,109327010
9,154,327,10,4,2,,8,,,,,,,,,109327010
9,154,327,10,1,2,,,,,,,,,,,109327010
9,154,327,10,3,2,,8,,,,,,,,,109327010
9,154,327,11,7,2,,4,,,,,,,,,109327011
9,154,327,11,2,2,,8,,,,,,,,,109327011
9,154,327,11,5,2,,8,,,,,,,,,109327011
9,154,327,11,8,2,,4,,,,,,,,,109327011
9,154,327,11,4,2,,8,,,,,,,,,109327011
9,154,327,11,1,2,,4,,,,,,,,,109327011
9,154,327,11,6,2,,8,,,,,,,,,109327011
9,154,327,12,1,2,,5,,,,,,,,,109327012
9,154,327,17,1,2,,4,,,,,,,,,109327017
9,154,327,20,1,2,,4,,,,,,,,,109327020
9,154,327,22,1,2,,4,,,,,,,,,109327022
9,154,327,22,2,2,,4,,,,,,,,,109327022
9,154,327,22,3,2,,8,,,,,,,,,109327022
9,154,327,24,1,2,,4,,,,,,,,,109327024
9,154,327,24,2,2,,4,,,,,,,,,109327024
9,154,327,24,3,2,,5,,,,,,,,,109327024
9,154,327,25,1,2,,5,,,,,,,,,109327025
9,154,327,26,2,2,,4,,,,,,,,,109327026
9,154,327,26,1,2,,4,,,,,,,,,109327026
9,154,328,1,5,2,,4,,,,,,,,,109328001
9,154,328,1,7,2,,8,,,,,,,,,109328001
9,154,328,1,6,2,,8,,,,,,,,,109328001
9,154,328,1,2,2,,4,,,,,,,,,109328001
9,154,328,1,8,,,,,,,,,,,,109328001
9,154,328,1,1,,,,,,,,,,,,109328001
9,154,328,1,9,2,,4,,,,,,,,,109328001
9,154,328,1,4,2,,8,,,,,,,,,109328001
9,154,328,1,3,2,,4,,,,,,,,,109328001
9,154,328,2,1,1,2,4,,,,,,,,,109328002
9,154,328,2,2,2,,5,,,,,,,,,109328002
9,154,328,2,4,,,,,,,,,,,,109328002
9,154,328,2,3,2,,8,,,,,,,,,109328002
9,154,328,2,6,2,,5,,,,,,,,,109328002
9,154,328,2,7,2,,8,,,,,,,,,109328002
9,154,328,2,5,,,,,,,,,,,,109328002
9,154,328,7,2,2,,8,,,,,,,,,109328007
9,154,328,7,1,2,,5,,,,,,,,,109328007
9,154,328,9,1,2,,5,,,,,,,,,109328009
9,154,328,10,1,2,,4,,,,,,,,,109328010
9,154,328,10,2,2,,4,,,,,,,,,109328010
9,154,328,10,4,2,,8,,,,,,,,,109328010
9,154,328,10,3,2,,8,,,,,,,,,109328010
9,154,328,11,1,2,,4,,,,,,,,,109328011
9,154,328,11,4,2,,8,,,,,,,,,109328011
9,154,328,11,3,2,,4,,,,,,,,,109328011
9,154,328,11,5,2,,4,,,,,,,,,109328011
9,154,328,11,2,2,,4,,,,,,,,,109328011
9,154,328,17,2,2,,8,,,,,,,,,109328017
9,154,328,17,1,2,,5,,,,,,,,,109328017
9,154,328,22,3,2,,8,,,,,,,,,109328022
9,154,328,22,1,2,,5,,,,,,,,,109328022
9,154,328,22,2,2,,8,,,,,,,,,109328022
9,154,328,23,2,2,,5,,,,,,,,,109328023
9,154,328,23,1,2,,5,,,,,,,,,109328023
9,154,328,25,1,2,,4,,,,,,,,,109328025
9,154,328,26,1,2,,4,,,,,,,,,109328026
9,154,328,26,2,2,,4,,,,,,,,,109328026
9,154,328,37,4,,,,,,,,,,,,109328037
9,154,328,37,2,2,,5,,,,,,,,,109328037
9,154,328,37,1,2,,5,,,,,,,,,109328037
9,154,328,37,3,,,,,,,,,,,,109328037
9,154,328,37,5,2,,4,,,,,,,,,109328037
9,154,328,44,1,2,,4,,,,,,,,,109328044
9,154,328,44,7,2,,4,,,,,,,,,109328044
9,154,328,44,5,2,,8,,,,,,,,,109328044
9,154,328,44,3,2,,8,,,,,,,,,109328044
9,154,328,44,4,2,,8,,,,,,,,,109328044
9,154,328,44,2,2,,4,,,,,,,,,109328044
9,154,328,44,8,2,,4,,,,,,,,,109328044
9,154,328,44,6,,,,,,,,,,,,109328044
9,154,328,45,3,2,,5,,,,,,,,,109328045
9,154,328,45,1,2,,5,,,,,,,,,109328045
9,154,328,45,6,2,,4,,,,,,,,,109328045
9,154,328,45,4,2,,8,,,,,,,,,109328045
9,154,328,45,5,2,,8,,,,,,,,,109328045
9,154,328,45,2,2,,5,,,,,,,,,109328045
9,154,328,46,1,2,,4,,,,,,,,,109328046
9,154,328,46,2,2,,8,,,,,,,,,109328046
9,156,317,1,4,1,1,,2,,,,,,,,109317001
9,156,317,1,2,2,,5,,,,,,,,,109317001
9,156,317,1,1,2,,9,,,,,,,,,109317001
9,156,317,1,5,2,,6,,,,,,,,,109317001
9,156,317,1,3,1,1,,2,,,,,,,,109317001
9,156,317,24,1,2,,1,,,5,,,3,2,50,109317024
9,156,317,24,2,1,1,,8,5,,"SELLING OF BEER AND MINERALS",512,,1,0,109317024
9,156,317,25,2,2,,6,,,,,,4,2,50,109317025
9,156,317,25,3,2,,8,,,,,,,,,109317025
9,156,317,25,1,2,,5,,,,,,,,,109317025
9,156,317,35,7,2,,5,,,,,,,,,109317035
9,156,317,35,8,2,,8,,,,,,,,,109317035
9,156,317,35,6,2,,8,,,,,,,,,109317035
9,156,317,35,5,2,,8,,,,,,,,,109317035
9,156,317,35,2,2,,6,,,,,,2,2,0,109317035
9,156,317,35,3,2,,3,3,5,7,,,2,2,0,109317035
9,156,317,35,1,2,,5,,,,,,,,,109317035
9,156,317,35,4,2,,8,,,,,,,,,109317035
9,156,317,44,2,2,2,8,,,,,,,,,109317044
9,156,317,44,1,2,2,5,,,,,,,,,109317044
9,156,317,45,1,1,1,,8,1,7,"LABOUR CONCRETING AT WORK SITE",44,1,3,0,109317045
9,156,317,53,1,2,,1,,,7,"FARMING",621,4,3,0,109317053
9,156,317,53,3,2,,8,,,,,,,,,109317053
9,156,317,53,4,2,,8,,,,,,,,,109317053
9,156,317,53,2,2,,1,,,,,,,,,109317053
9,156,317,53,5,2,,8,,,,,,,,,109317053
9,156,317,83,3,2,,8,,,,,,,,,109317083
9,156,317,83,4,2,,8,,,,,,,,,109317083
9,156,317,83,1,2,,10,,,,"HEALTH OFFICIAL",851,,,,109317083
9,156,317,83,2,2,,6,,,,,,4,2,50,109317083
9,156,317,85,3,2,,8,,,,,,,,,109317085
9,156,317,85,6,2,,8,,,,,,,,,109317085
9,156,317,85,2,2,,8,,,,,,,,,109317085
9,156,317,85,4,2,,8,,,,,,,,,109317085
9,156,317,85,5,2,,8,,,,,,,,,109317085
9,156,317,85,1,2,,6,,,,,,4,2,50,109317085
9,156,317,89,4,2,2,8,,,,,,,,,109317089
9,156,317,89,2,2,2,6,,,,,,4,2,50,109317089
9,156,317,89,3,2,2,8,,,,,,,,,109317089
9,156,317,89,1,2,2,9,,,,"UNDERGROUND MINING",821,,4,,109317089
9,156,317,115,1,2,,9,,,,"FIRE OFFICER",21,4,5,0,109317115
9,156,317,115,3,2,,8,,,,,,,,,109317115
9,156,317,115,5,2,,8,,,,,,,,,109317115
9,156,317,115,2,2,,9,,,,,,4,3,0,109317115
9,156,317,115,4,2,,8,,,,,,,,,109317115
9,156,317,117,2,2,,8,,,,,,,,,109317117
9,156,317,117,1,2,,6,,,,,,3,1,0,109317117
9,156,317,117,3,2,,8,,,,,,,,,109317117
9,156,317,136,2,2,,6,,,,,,4,2,50,109317136
9,156,317,136,3,2,,8,,,,,,,,,109317136
9,156,317,136,5,2,,8,,,,,,,,,109317136
9,156,317,136,4,2,,8,,,,,,,,,109317136
9,156,317,136,1,2,,4,,,,,,,,,109317136
9,156,319,1,1,2,,6,,,,,,,,,109319001
9,156,319,1,6,1,2,1,,,7,"FARMING",621,1,8,,109319001
9,156,319,1,4,1,2,1,,,7,"FARMING",621,1,10,,109319001
9,156,319,1,2,2,,6,,,,,,,,,109319001
9,156,319,1,5,2,,8,,,,,,,,,109319001
9,156,319,1,3,1,2,1,6,4,7,"FARMING",621,1,4,,109319001
9,156,319,2,1,1,2,1,,,7,"FARMING",621,1,4,,109319002
9,156,319,2,2,1,2,1,,,7,"FARMING",621,1,4,,109319002
9,156,319,2,3,2,,8,,,,,,,,,109319002
9,156,319,7,2,1,2,1,,,7,"FARMING",621,1,50,,109319007
9,156,319,7,8,1,2,1,,,7,"FARMING",621,1,50,,109319007
9,156,319,7,6,2,,8,,,,,,,,,109319007
9,156,319,7,3,1,2,1,,,7,"FARMING",621,1,50,,109319007
