"id1","id2","id3","id4","hhmid","s1ei_1","s1ei_2","s1ei_3","s1ei_4","s1ei_5","s1ei_6i","s1ei_6ii","s1ei_7i","s1ei_7ii","s1ei_7iii","s1ei_8i","s1ei_8ii","s1ei_9","s1ei_10i","s1ei_10ii","s1ei_11","s1ei_12","s1ei_13i","s1ei_13ii","s1ei_14","s1ei_15","s1ei_16","s1ei_17","s1ei_18","s1ei_19","s1ei_20","s1ei_21","s1ei_22","s1ei_23","s1ei_24","s1ei_25i","s1ei_25ii","s1ei_25iii","s1ei_26","s1ei_27","s1ei_28","s1ei_29i","s1ei_29ii","hhno"
3,1,79,16,3,1,"KORLEBU STORE KEEPER",522,"HEALTH",8512,,4,16,5,8,5,8,1,170,,3,2,,,,1,2,1,1,2,2,2,15,4,2,,,,,,,,,103079016
3,1,79,16,1,1,"STORE KEEPER",522,"SELLS SHIRTS",5232,8,,52,5,,5,,1,200,,3,2,,,,2,2,1,1,2,2,2,9,10,2,,,,,,,,,103079016
3,1,79,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103079016
3,1,79,20,1,1,"CARD RECORDER",419,"HEALTH",8511,30,,47,7,12,7,12,1,400,,3,2,,,,1,1,1,3,1,1,2,15,2,2,,,,,,,,,103079020
3,1,79,23,1,1,"SELLS SALADE",911,"FOOD PREPARATION",5520,3,,52,6,12,6,12,1,6,,1,2,,,,2,2,2,4,2,2,2,10,3,2,,,,,,,,,103079023
3,1,79,50,1,1,"PLUMBER",713,"COCOABOD MAINTANANCE SECT.",4530,7,,52,5,8,5,8,1,575,0,3,2,,,,1,1,1,1,1,1,1,4,2,2,,,,,,,,,103079050
3,1,79,58,1,1,"OFFICE MESSENGER",915,"RESEARCH",7310,33,,48,5,8,5,8,1,60,,3,2,,,,1,2,1,1,1,1,1,,20,2,,,,,,,,,103079058
3,1,80,2,1,1,"PAINTING BUILDING",714,"BUILDING AND CONSTRUCTION",4520,6,,40,5,8,5,8,1,15,,1,2,,,,2,2,2,4,1,2,2,4,7,2,,,,,,,,,103080002
3,1,80,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080004
3,1,80,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080004
3,1,80,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080004
3,1,80,4,1,1,"OPERATION OF FACTORY MACHINES",723,"PRODUCTION OF CHEMICALS",2411,23,,48,5,8,5,8,1,45,76,3,2,,,,2,1,1,1,2,1,1,3,100,2,,,,,,,,,103080004
3,1,80,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080004
3,1,80,6,2,1,"ASIST TO PREPARE AND SELL FOOD",512,"SCHOOL CANTEEN",5510,4,,26,5,8,5,8,1,60,,3,1,2,,1,1,2,2,4,1,2,2,14,4,2,,,,,,,,,103080006
3,1,80,6,1,1,"NEGOTIATE WITH PPL WHEN THEY W",241,"ESTATE AGENT",7020,10,,45,5,8,6,8,1,150,,3,2,,,,1,2,1,4,2,2,2,13,10,2,,,,,,,,,103080006
3,1,80,15,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080015
3,1,80,15,3,1,"CLERK",411,"PUBLIC ADMINISTRATION",7511,2,,48,5,9,5,9,1,150,,3,1,5,,2,1,2,1,4,2,2,2,1,6,2,,,,,,,,,103080015
3,1,80,15,2,1,"TEACHING",233,"EDUCATION",8010,19,,36,5,5,5,5,1,380,,3,1,150,,3,1,1,1,3,1,1,1,14,8,1,3,,,5,4,2,,,103080015
3,1,80,18,1,1,"HAIRDRESSING AND OTHER BEAUTY",513,"OTHER SERVICE ACTIVITIES",9302,,6,25,6,13,6,13,1,50,,3,1,10,,2,2,2,1,3,2,2,2,9,2,2,,,,,,,,,103080018
3,1,80,26,1,1,"RELIGIOUS PROFESSIONAL",246,"ACTIVITIES OF MEMBERSHIP ORGAN",9191,10,,52,5,4,5,4,1,250,,3,1,70,,2,1,2,1,3,2,2,1,18,3,1,2,,,1,5,2,,,103080026
3,1,80,26,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080026
3,1,80,41,3,1,"ADMINISTRATIVE ASSOCIATE PROF.",343,"MANUFACTURE OF REFINE PETROLEU",2320,,2,,5,12,5,12,1,200,,3,2,,,,1,1,1,3,1,2,2,16,6,1,,2,,2,2,2,,,103080041
3,1,80,41,2,1,"ADMINISTRATIVE ASSOCIATE PROF.",343,"OTHER BUSINESS ACTIVITIES",7412,20,,50,5,8,5,8,1,400,,3,2,,,,1,1,1,3,1,1,1,16,25,1,,,2,2,2,2,,,103080041
3,1,80,41,1,1,"TEACHING PROFESSIONAL",232,"EDUCATION",8021,27,,30,3,6,0,0,1,420,,3,2,,,,1,1,1,3,1,1,1,14,70,1,,1,2,5,2,2,,,103080041
3,1,80,54,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080054
3,1,80,54,2,1,"FOOD VENDOR",741,"RESTURANT",5520,2,,50,5,12,0,0,1,3,0,1,1,1,50,1,2,2,2,2,2,2,2,8,4,2,,,,,,,,,103080054
3,1,80,54,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103080054
3,1,80,64,1,,,,,,,,51,5,8,5,8,1,,,,,,,,,,1,1,,1,,,,,,,,,,,,,103080064
3,1,80,68,1,1,"AUTO ELECTRICIAN",724,"REPAIRS CAR ETC ELECTRICAL FAU",5020,1,6,50,6,8,6,8,1,120,0,3,2,,,,2,2,2,2,2,2,2,4,20,2,,,,,,,,,103080068
3,1,81,13,2,1,"PREPARES FOOD FOR STUDENTS",512,"EDUCATION",8021,24,,40,7,13,7,12,1,100,,3,1,20,,4,2,2,2,1,1,1,2,14,14,2,,,,,,,,,103081013
3,1,81,13,1,1,"GARBAGE COLLECTION",916,"SEWERAGE AND REFUSE DISPOSAL",9000,5,,52,6,7,6,7,1,57,,3,2,,,,2,2,2,1,1,1,2,11,70,2,,,,,,,,,103081013
3,1,81,23,1,1,"MIDWIFERY",323,"HEALTH",8519,16,3,48,6,8,6,8,1,450,,3,2,,,,1,1,1,3,1,1,1,15,45,2,,,,,,,,,103081023
3,1,81,23,2,1,"TEACHER",331,"EDUCATION",8010,4,2,40,5,8,5,8,1,230,,3,2,,,,1,1,2,1,1,1,1,14,14,2,,,,,,,,,103081023
3,1,81,25,2,1,"NURSING",323,"HEALTH",8519,2,1,52,6,8,6,8,1,370,,3,2,,,,1,1,1,3,1,1,1,15,87,2,,,,,,,,,103081025
3,1,81,25,1,1,"QUALITY INSPECTOR(COCOBOD)",315,"PUBLIC ADMINISTRATION",7511,5,2,48,5,8,5,8,1,420,,3,2,,,,1,1,1,3,1,1,1,1,14,2,,,,,,,,,103081025
3,1,81,34,1,1,"PRIVATE SECURITY",21,"TELECOMMUNICATION",6420,3,,43,7,14,7,14,1,150,,3,2,,,,1,1,1,1,,,1,1,,2,,,,,,,,,103081034
3,1,81,39,1,1,"TEACHER",231,"TEACHING",8021,4,,38,5,9,5,9,1,300,,3,2,,,,1,2,1,1,2,2,1,14,11,2,,,,,,,,,103081039
3,1,81,47,2,1,"RESTAURANT SERVICES",512,"HOTEL",5520,3,1,43,5,8,5,8,1,170,,3,2,,,,2,1,2,1,2,1,2,8,13,2,,,,,,,,,103081047
3,1,81,47,1,1,"POWER PRODUCTION",816,"ELECTRICITY SUPPLY",4010,4,3,48,6,8,6,8,1,410,,3,2,,,,1,1,1,3,1,1,1,3,36,2,,,,,,,,,103081047
3,1,81,51,1,1,"CHEMICAL PROCESS PLANT",815,"CHEMICAL PRODUCT",2422,3,4,40,5,8,5,8,1,,,3,2,,,,1,1,2,3,1,1,2,3,94,2,,,,,,,,,103081051
3,1,81,51,2,2,"BUILDING METAL FRAMES",712,"BASIC METALS",2710,6,2,48,6,10,6,10,1,,,3,2,,,,1,1,2,1,1,1,2,3,64,2,,,,,,,,,103081051
3,1,81,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103081070
3,1,81,70,2,1,"MARKETING RESEARCHER",244,"RESEARCH",7320,,6,24,5,8,3,8,1,100,,2,2,,,,1,2,1,4,2,2,2,19,10,2,,,,,,,,,103081070
3,1,81,70,3,1,"WAITRESS IN A HOTEL",512,"HOTEL",5520,,3,12,6,7,6,7,1,90,,3,2,,,,1,2,2,4,2,1,2,8,15,2,,,,,,,,,103081070
3,1,82,8,1,1,"POLICE OFFICER",14,"PUBLIC ORDER AND SAFETY",7523,20,,48,7,12,7,12,1,211,75,3,2,,,,1,2,1,1,1,1,1,1,36,2,,,,,,,,,103082008
3,1,82,15,1,1,"TEACHING PRIMARY",331,"EDUCATION",8010,16,2,48,5,8,5,8,1,,,,2,,,,1,1,2,2,1,1,1,14,14,2,,,,,,,,,103082015
3,1,82,15,2,1,"TEACHING PRIMARY",331,"EDUCATION",8010,3,2,40,5,8,5,8,1,,,,2,,,,1,1,2,2,1,1,1,14,9,2,,,,,,,,,103082015
3,1,82,16,2,1,"LIBRARY CLERK",414,"POST TELEPHONE",6412,10,6,45,5,8,5,8,1,340,,3,2,,,,1,1,2,2,1,1,1,1,23,2,,,,,,,,,103082016
3,1,82,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103082016
3,1,82,16,3,1,"HOTEL RECEPTIONIST",422,"HOTEL",5510,2,,40,6,8,6,36,1,250,,3,2,,,,2,1,2,1,1,1,1,1,50,1,2,8,,4,2,2,,,103082016
3,1,82,17,1,1,"ESTATE AGENT",341,"REAL ESTATE",7020,11,,50,,,7,13,1,300,,3,2,,,,2,2,2,4,1,1,2,1,1,2,,,,,,,,,103082017
3,1,82,23,1,1,"SECURITY MAN",516,,7492,5,,48,6,11,6,11,1,215,,3,2,,,,2,2,2,4,2,1,2,3,100,2,,,,,,,,,103082023
3,1,82,27,1,1,"TEACHING PRIMARY",331,"EDUCATION",8010,10,,48,5,8,5,8,1,370,,2,2,,,,1,1,1,3,1,1,2,14,23,2,,,,,,,,,103082027
3,1,82,27,2,1,"TEACHING PRE-PRIMARY",332,"EDUCATION",8010,9,,48,5,8,5,8,1,220,,2,2,,,,1,1,2,3,1,1,2,14,14,2,,,,,,,,,103082027
3,1,82,30,2,1,"SELLS KENKEY",911,"SALE OF MEALS",5252,,10,40,6,8,,,1,2,,,1,1,,1,2,2,2,4,2,2,2,10,4,2,,,,,,,,,103082030
3,1,82,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103082030
3,1,82,32,1,1,"TEACHING PRE-PRINTING",332,"EDUCATION",8010,4,2,48,5,8,5,8,1,,,3,,,,,1,1,2,2,1,1,2,14,12,2,,,,,,,,,103082032
3,1,82,36,1,1,"IT PROFESSIONAL",213,"COMPUTER SERVICES",7290,12,,52,5,7,4,7,1,200,,3,2,,,,1,2,1,4,2,2,2,1,23,2,,,,,,,,,103082036
3,1,82,39,1,1,"LAND DOFUMENTATION, TYPING",411,"PUBLIC SERVICE",7511,33,,48,5,9,5,9,1,266,,3,2,,,,2,1,1,4,1,1,2,1,80,2,,,,,,,,,103082039
3,1,83,6,1,1,"REPAIR ENGINES",311,"ELECTRICAL ENGINES",3190,24,,35,5,,,,1,500,,3,2,,,,1,2,2,4,1,1,2,4,5,2,,,,,,,,,103083006
3,1,83,6,2,1,"SUPPLY DEPARTMENT OF M.O.D",514,"DEFENCE ACTIVITIES",7522,19,,40,5,9,5,9,1,170,,3,2,,,,1,1,2,3,1,1,1,1,,2,,,,,,,,,103083006
3,1,83,8,1,1,"SECURITY MAN",21,"CHURCH",9191,7,,48,6,12,6,12,1,80,,3,2,,,,2,2,1,1,2,1,1,1,,2,,,,,,,,,103083008
3,1,83,16,1,1,"HOTEL TECHNICIAN",311,"HOTEL",5510,12,,45,5,10,5,10,1,280,,3,2,,,,1,2,2,1,1,1,1,8,,2,,,,,,,,,103083016
3,1,83,33,1,1,"SPECIAL TEACHING",333,"EDUCATION",8030,14,6,50,5,8,5,8,1,410,,3,2,,,,1,1,1,3,1,1,1,14,16,2,,,,,,,,,103083033
3,1,83,33,2,1,"HOUSE KEEPER",512,"HOTEL",5510,5,2,48,6,8,6,8,1,150,,3,2,,,,2,1,2,1,2,1,2,8,12,2,,,,,,,,,103083033
3,1,83,45,1,1,"TEACHING ASSOCIATE",234,"EDUCATION",8030,4,6,43,5,8,4,20,1,207,,3,2,,,,1,1,2,4,1,1,1,14,14,2,,,,,,,,,103083045
3,1,83,56,2,1,"TEACHING PRIMARY",332,"EDUCATION",8010,16,,48,5,8,5,8,1,340,,3,2,,,,1,1,2,3,1,1,2,14,12,2,,,,,,,,,103083056
3,1,84,10,1,1,"KEEP AND ORDER",14,"PUBLIC SAFETY",7523,6,3,52,7,6,7,6,1,320,,3,2,,,,1,1,1,1,1,1,1,1,56,2,,,,,,,,,103084010
3,1,84,10,2,2,"KEEPS PRISIONERS",14,"PUBLIC SAFETY",7523,4,2,47,7,8,7,8,1,240,,3,2,,,,1,1,1,1,1,1,1,1,85,2,,,,,,,,,103084010
3,1,84,26,2,1,"TEACHING PRIMARY",331,"EDUCATION",8010,3,2,42,5,8,5,8,1,230,,3,2,,,,1,1,2,1,1,1,1,14,15,2,,,,,,,,,103084026
3,1,84,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103084026
3,1,84,31,2,1,"POWER PRODUCTION",816,"ELECTRICITY PRODUCTION",4010,10,9,49,5,8,5,8,1,560,,3,2,,,,1,1,1,3,1,1,1,1,51,1,2,,,2,2,2,,,103084031
3,1,84,31,1,1,"KEEP ORDER",14,"PUBLIC ORDER",7523,12,3,52,7,8,7,8,1,350,,3,2,,,,1,1,2,1,1,1,1,1,36,2,,,,,,,,,103084031
3,1,84,62,1,1,"TRANSPORT CLERK",413,"TRANSPORT",6021,8,3,48,6,8,6,8,1,159,,3,2,,,,1,1,2,4,1,1,2,1,16,2,,,,,,,,,103084062
3,1,84,117,1,1,"ENGINEER AT AMERICAN EMBASSY",214,"PUBLIC ADMINISTRATOR",9900,11,,42,6,11,6,11,1,,,3,2,,,,1,1,1,1,1,1,1,4,,2,,,,,,,,,103084117
3,1,84,138,1,1,"SOCIAL WORKER",346,"RESEARCH",7320,4,,38,6,9,6,9,1,350,,3,2,,,,1,2,2,4,2,1,2,1,16,1,,,,4,2,2,,,103084138
3,1,84,170,1,1,"PRE INSTALLATION SURVEYOR",214,,4530,3,,52,5,8,5,8,1,,,,2,0,,,1,1,1,1,1,1,1,1,32,2,,,,,,,,,103084170
3,1,85,10,2,1,"TEACHING(J.S.S)",331,"J.S.S",8021,2,,42,5,7,5,7,1,,,,2,,,,2,1,1,3,1,1,2,14,14,1,,,1,5,4,2,,,103085010
3,1,85,10,1,1,"POLICE",14,"PUBLIC ORDER",7523,4,,52,7,12,7,12,1,40,,2,2,,,,2,2,1,1,1,1,1,1,6,2,,,,,,,,,103085010
3,1,85,14,1,1,"POLICE PATROL GUARD",14,"POLICE SERVICE",7523,18,6,52,5,8,5,8,1,250,,3,2,,,,1,2,1,1,1,1,1,1,,2,,,,,,,,,103085014
3,1,85,28,1,1,"TO KEEP PEACE & ORDER",14,"SOCIAL SECURITY",7523,4,3,52,7,8,7,6,1,290,,3,2,,,,1,1,1,1,1,1,1,1,87,2,,,,,,,,,103085028
3,1,85,50,1,1,"TEACHER",331,"EDUCATION",8010,17,,40,5,8,5,8,1,280,,3,2,,,,1,2,1,1,1,1,2,14,10,1,2,,,5,2,2,,,103085050
3,1,85,83,1,1,"PASTOR",246,"CHURCH",9191,10,,48,7,12,7,12,1,90,,3,2,,,,2,2,1,1,2,2,2,1,4,2,,,,,,,,,103085083
3,1,85,88,1,1,"INFORMATION PROFESS",243,"TELECOMMICATION",6420,15,,45,5,8,5,8,1,540,,3,2,,,,1,1,1,1,1,1,1,1,27,2,,,,,,,,,103085088
3,1,85,116,2,1,"REPAIR BICYCLE AND SELL PARTS",57,"MECHANICS",3592,13,2,42,6,10,6,10,1,,,1,2,,,,2,1,2,2,4,2,2,2,1,2,,,,,,,,,103085116
3,1,85,116,1,1,"DRESSHAIR",930,"OTHER SERVICE",9302,3,2,50,7,5,7,5,1,,,1,2,,,,2,2,,2,4,2,2,2,1,2,,,,,,,,,103085116
3,1,85,126,1,1,"CLERICAL",411,"DATA PROCESSING",7230,15,,44,5,8,5,8,1,350,,3,2,,,,1,1,1,3,1,1,1,1,,2,,,,,,,,,103085126
3,1,86,29,1,1,"TEACHER",331,"EDUCATION",8010,22,,36,5,8,5,8,1,300,,3,2,,,,1,2,1,4,1,1,2,14,9,1,4,,,5,1,2,,,103086029
3,1,86,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103086037
3,1,86,37,3,1,"HAIRDRESSING",513,"HAIR WASHING",9302,1,,48,6,11,6,11,1,60,,3,2,,,,2,2,2,4,2,2,2,9,5,2,,,,,,,,,103086037
3,1,86,89,1,1,"SEWING DRESSES",743,"SEWING DRESSES",1810,,4,16,5,11,5,11,1,60,,3,2,,,,2,2,1,4,2,2,2,9,6,2,,,,,,,,,103086089
3,1,86,90,1,1,"SEWING DRESSES",743,"SEWING FABRICS",1810,,2,8,6,12,6,12,1,55,,3,2,,,,2,2,1,4,2,2,2,9,2,2,,,,,,,,,103086090
3,37,92,23,1,1,"SECURITY GUARD",21,"PRIVATE SECURITY",7492,2,,45,6,12,6,12,1,130,0,3,2,,,,2,2,1,3,1,1,2,1,,1,,1,,6,2,2,,,103092023
3,37,92,30,1,1,"CANNED FISH PROCESSING",741,"PROCESSING AND PRESERVATION OF",1512,7,,46,5,8,5,8,1,172,0,3,2,,,,2,1,1,3,1,1,1,3,,2,,,,,,,,,103092030
3,37,92,47,1,1,"AUTO MECHANICS",723,"REPAIRS OF VEHICLES",3410,6,,30,3,10,3,10,1,100,,3,2,,,,2,2,2,2,1,2,2,4,4,2,,,,,,,,,103092047
3,37,92,50,1,1,"ERECTING ELECTRIC POLES",816,"PLANT & MACHINE OPERATORS",4010,8,,32,5,8,5,8,1,250,,3,2,,,,1,1,2,4,2,1,1,19,15,2,,,,,,,,,103092050
3,37,92,62,1,1,"AUTO MECHANICS",723,"REPAIRS OF VEHICLES",3410,8,,36,5,8,5,8,1,170,,3,2,,,,1,1,1,4,1,1,1,4,15,2,,,,,,,,,103092062
3,37,92,64,1,1,"BARBERING",514,"BEAUTICIAN",9302,2,,46,6,14,6,14,1,100,,3,1,,,3,2,2,2,2,2,2,2,4,2,2,,,,,,,,,103092064
3,37,92,80,1,1,"MATERIAL RECORDING",413,"OFFICE CLERK",7499,8,,48,5,12,5,12,1,350,,3,2,,,,1,1,2,1,1,1,2,1,21,2,,,,,,,,,103092080
3,37,92,108,1,1,"SALE OF ELECTRONIC APPLIANCES",522,"RETAIL",5233,,5,34,6,10,6,10,1,60,,3,2,,,,2,2,2,2,2,2,2,9,2,2,,,,,,,,,103092108
3,37,92,126,1,1,"CARRIAGE OF GOODS",832,"DRIVERS AND MOBILE PLANT OPERA",6303,14,,50,6,9,6,9,1,140,,3,2,,,,2,2,2,4,2,2,1,21,2,2,,,,,,,,,103092126
3,38,100,4,2,1,"NHIS WORKER",422,"PUBLIC ADMINISTRATION",7511,,4,16,5,9,5,9,1,190,,3,2,,,,1,2,1,1,1,1,1,1,,2,,,,,,,,,103100004
3,38,100,11,1,1,"DREDGING ENGINEER",723,"VRA",7511,15,,47,5,8,5,8,1,350,,3,2,,,,1,1,1,1,1,1,1,7,26,1,,2,,9,2,2,,,103100011
3,38,100,19,1,1,"TEACHES IN PRIMARY SCHOOL",233,"PRIMARY EDUCATION",8010,25,,42,5,10,5,10,1,500,,3,2,,,,2,1,1,3,1,1,2,14,6,1,,2,,5,4,2,,,103100019
3,38,100,32,1,1,"TEACHING",233,"EDU",8010,1,6,48,5,8,5,8,1,270,,3,2,,,,1,1,1,1,1,1,2,14,8,2,,,,,,,,,103100032
3,38,100,35,1,1,"CLEANER",913,"HOTEL",5510,1,5,52,7,24,7,24,1,160,,2,2,,,,2,2,2,4,2,2,2,8,2,2,,,,,,,,,103100035
3,38,100,42,1,1,"TEACHING",233,"EDUCATION",8010,3,6,48,5,8,5,8,1,200,,3,2,,,,1,1,1,3,1,1,2,14,12,2,,,,,,,,,103100042
3,38,100,56,1,1,"TRANSPORT SECRETARY",511,"TRANSPORTATION",6021,6,2,40,6,8,6,8,1,180,,3,2,,,,2,1,2,,1,2,2,12,12,2,,,,,,,,,103100056
3,39,99,5,1,1,"SELL BUCKETS OF WATER",,"AVRL",,1,6,52,7,12,7,12,1,30,,3,2,,,,2,2,2,4,2,1,2,10,1,2,,,,,,,,,103099005
3,40,90,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,12,9,1,"SUPPLIES DRUGS TO HOSPITALS",522,"MANUFACTURE OF DRUGS",2429,,7,28,5,8,5,8,1,350,,3,2,,,,2,2,1,2,2,2,2,15,18,1,,4,,7,2,2,,,103090012
3,40,90,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103090012
3,40,90,18,1,1,"PASTOR",246,"RELIGIOUS ORGANIZATION",9191,12,6,52,6,5,6,5,1,400,,3,1,300,,4,1,1,1,3,1,1,2,18,15,2,,,,,,,,,103090018
3,40,90,19,1,1,"CONSTRUCTION OF BUILDING",311,"CIVIL ENGINEERING",4520,15,6,49,5,6,5,6,1,720,,3,2,,,,1,1,1,3,1,1,1,1,46,2,,,,,,,,,103090019
3,40,90,20,1,1,"DRIVER PHARMACEUTICAL COMPANY",832,"HEALTH",8519,10,6,30,5,10,5,10,1,370,,3,2,,,,1,1,2,1,1,1,1,3,56,2,,,,,,,,,103090020
3,40,90,20,2,1,"PRIMARY TEACHER",233,"EDUCATION",8010,16,4,40,5,7,5,7,1,320,,3,2,,,,1,1,2,2,1,1,2,14,11,2,,,,,,,,,103090020
3,40,90,24,1,1,"PROJECT OFFICER",341,"FINANCE",6592,3,4,46,5,8,5,8,1,200,,3,2,,,,1,2,2,1,2,1,2,1,5,2,,,,,,,,,103090024
3,40,90,27,1,1,"PASTOR",348,"CHURCH",9191,17,,52,6,5,6,5,1,100,,3,2,,,,2,2,1,1,2,2,1,18,3,2,,,,,,,,,103090027
3,41,87,6,1,1,"TEACHING",233,"PRIM TEACHER",8010,10,,42,5,6,5,6,1,183,0,3,2,,,,2,1,1,3,1,1,1,14,16,1,,2,,6,4,2,,,103087006
3,41,87,7,1,1,"PRIM TEACHING",233,"TEACHING PROFESSIONAL",8010,6,,40,5,8,5,8,1,160,,3,2,,,,1,1,1,1,1,1,1,14,7,1,,,3,5,4,2,,,103087007
3,41,87,12,1,1,"PRIVATE SECURITY",21,"OTHER SECURITY PERSONNEL",7492,3,,40,7,12,7,12,1,100,,1,2,,,,1,2,2,1,2,1,1,14,2,2,,,,,,,,,103087012
3,41,87,34,1,1,"MOULDING BLOCKS",932,"CONSTRUCTION",2695,5,,35,1,12,1,12,1,16,50,1,2,,,,2,2,2,4,2,2,2,6,4,2,,,,,,,,,103087034
3,41,88,1,1,1,"JHS TEACHER",232,"EDUCATION",8021,3,,43,5,8,4,8,1,254,,3,2,,,,1,1,1,1,1,1,2,14,11,2,,,,,,,,,103088001
3,41,88,12,1,1,"TEACHING PRIMARY SCHOOL",331,"EDUCATION",8010,7,,40,5,7,5,7,1,180,,3,2,,,,2,2,1,3,1,1,2,14,11,1,,1,,5,4,2,,,103088012
3,41,88,14,1,1,"TEACHER JSS",232,"EDUCATION",8010,2,3,48,5,8,5,8,1,200,,3,2,,,,2,1,1,3,1,1,2,14,9,2,,,,,,,,,103088014
3,43,93,2,1,1,"CONSTRUCTION WORK",713,"CONSTRUCTION",4520,1,1,40,6,7,5,6,1,7,,1,2,,,,2,2,2,4,2,2,2,19,11,2,,,,,,,,,103093002
3,43,93,7,1,1,"ASSISTANT MANAGER FOR FRIDGE S",122,"SHIPPING COMPANY",6110,16,,48,5,9,5,9,1,500,,3,2,,,,1,1,1,1,1,1,1,1,9,1,,,3,14,2,2,,,103093007
3,43,93,21,1,1,"FABRICATE METALS",721,"MANUFACTURING OF METALS",2811,6,3,48,5,8,5,8,1,380,,3,2,,,,1,1,2,1,1,1,2,3,,,,,,,,,,,103093021
3,43,93,31,1,1,"LAYING OF PAVEMENT BLOCK",713,"GENERAL CONSTRUCTION",4520,2,4,48,6,8,6,8,1,250,,3,,,,,2,1,2,1,2,1,,19,8,,,,,,,,,,103093031
3,43,93,52,1,1,"FOLKLIFT OPERATOR",831,"TRANSPORTATION",6023,12,6,48,6,8,6,8,1,340,,3,2,,,,1,1,1,3,1,1,2,3,64,2,,,,,,,,,103093052
3,43,93,55,1,1,"DRIVER",832,"GPOH",501,8,4,48,5,8,5,8,1,370,,3,2,,,,1,1,1,3,1,1,2,3,84,2,,,,,,,,,103093055
3,43,94,1,1,1,"MARKETING",342,"TICKETING AND RESERVATION",7414,20,,49,5,9,5,9,1,500,,3,2,,,,1,2,1,1,1,1,1,1,4,2,,,,,,,,,103094001
3,43,94,2,1,1,"DOMESTIC&RELATED HELPER",913,"TEXTILE MANUFACTURING",1711,25,,43,5,8,5,8,1,400,,3,2,,,,1,1,1,1,1,1,2,3,20,2,,,,,,,,,103094002
3,43,94,46,1,1,"GENERAL NURSE",223,"HOSPITAL",8519,34,,46,5,10,5,10,1,446,,3,2,,,,1,1,1,3,1,1,1,15,,1,3,,,2,2,2,,,103094046
3,43,94,49,1,1,"TDC COORDINATE",751,"PUSHI ADMINISTRATION",7514,10,,48,5,8,5,8,1,840,,3,2,,,,1,1,1,3,1,1,1,1,26,2,,,,,,,,,103094049
3,43,94,63,1,1,"ACCOUNTANT",241,"ACCOUNTING",7412,2,6,48,5,8,5,8,1,510,,3,2,,,,1,1,1,3,1,1,1,1,6,2,,,,,,,,,103094063
3,43,95,4,1,1,"FARMING OF ANIMALS",12,"ANIMAL HUSBANDRY",121,8,4,52,7,8,7,8,2,20,,3,1,10,,1,2,2,2,4,2,2,2,16,2,2,,,,,,,,,103095004
3,43,95,10,1,1,"SECURITY PROTECTS PROPERTY",21,"SECURITY",7523,3,1,58,2,24,7,24,1,150,,3,2,,,,1,2,2,4,2,2,2,8,3,2,,,,,,,,,103095010
3,43,95,12,2,1,"PRIMARY TEACHER",331,"EDUCATION",8010,7,2,40,5,8,5,8,1,240,,3,2,,,,,,,,,,,14,14,2,,,,,,,,,103095012
3,43,95,12,1,1,"HEALTH ASSISTANT",851,"HEALTH",8519,3,2,48,6,8,6,8,1,100,,3,2,,,,,,,,,,,15,16,1,1,,,7,2,2,,,103095012
3,43,95,13,1,1,"PROTECT PROPERTY",21,"SECURITY",7523,7,2,50,6,8,7,8,1,200,,3,2,,,,2,1,2,1,1,1,2,14,15,2,,,,,,,,,103095013
