"id1","id2","hhno","s3aiii_0","s3aiii_a","s3aiii_b1","s3aiii_b2","s3aiii_c1","s3aiii_c2"
6,12,106225037,25,1,1,,50,
6,12,106225037,9,1,2,,20,
6,12,106225037,42,2,1,,5,
6,12,106225037,33,3,1,,3,
6,12,106225037,41,6,1,,10,
6,12,106225037,1,2,2,,20,
6,12,106225037,36,1,2,,3000,
6,12,106225037,23,1,2,,60,
6,12,106225037,2,2,1,,70,
6,12,106225037,43,1,1,,2,
6,12,106225037,22,1,2,,10,
6,16,106234001,42,16,1,,25,
6,16,106234001,32,1,1,,2,50
6,16,106234001,14,1,1,,50,
6,16,106234001,5,1,1,,60,
6,16,106234001,41,20,1,,30,
6,16,106234001,1,1,1,,100,
6,16,106234001,22,5,1,,350,
6,16,106234001,21,1,1,,15,
6,16,106234001,33,4,1,,12,
6,16,106234001,10,1,1,,15,
6,16,106234001,43,1,1,,3,50
6,16,106234001,30,1,1,,60,
6,16,106234001,18,1,1,,150,
6,16,106234001,11,1,1,,40,
6,16,106234001,6,1,1,,90,
6,16,106234001,2,1,1,,60,
6,16,106234001,25,1,1,,40,
6,16,106234001,9,1,1,,25,
6,16,106234001,27,1,1,,90,
6,16,106234002,43,1,1,,1,50
6,16,106234002,27,1,1,,70,
6,16,106234002,33,4,1,,12,
6,16,106234002,32,1,1,,2,
6,16,106234002,10,1,1,,7,
6,16,106234002,1,4,1,,25,
6,16,106234002,41,18,1,,17,
6,16,106234002,42,10,1,,8,
6,16,106234007,32,1,1,,2,50
6,16,106234007,43,1,1,,2,
6,16,106234007,1,4,1,,15,
6,16,106234007,42,10,1,,10,
6,16,106234007,11,1,1,,2,
6,16,106234007,33,1,1,,5,
6,16,106234007,41,15,1,,20,
6,16,106234020,33,3,1,,6,
6,16,106234020,41,15,1,,10,
6,16,106234020,43,1,1,,2,
6,16,106234020,1,5,1,,20,
6,16,106234020,32,1,1,,1,50
6,16,106234020,42,10,1,,5,
6,16,106234021,32,2,,2,5,
6,16,106234021,42,10,,,10,
6,16,106234021,43,2,1,2,5,
6,16,106234021,10,1,1,,5,
6,16,106234021,1,1,1,,150,
6,16,106234021,25,1,,2,30,
6,16,106234021,41,20,,,50,
6,16,106234021,33,5,,,15,
6,16,106234021,39,1,,2,2,
6,16,106234027,32,1,1,,5,
6,16,106234027,41,15,1,,30,
6,16,106234027,27,1,1,,90,
6,16,106234027,21,1,1,,15,
6,16,106234027,42,10,1,,30,
6,16,106234027,43,2,1,,6,
6,16,106234027,33,4,1,,20,
6,16,106234027,24,,1,,40,
6,16,106234027,6,1,1,,150,
6,16,106234027,1,1,1,,100,
6,16,106234027,9,1,1,,35,
6,16,106234027,25,1,,,,
6,16,106234032,33,3,2,,7,50
6,16,106234032,32,1,2,,2,50
6,16,106234032,42,17,2,,15,
6,16,106234032,25,2,1,2,80,
6,16,106234032,41,13,2,,20,
6,16,106234032,10,1,1,,8,
6,16,106234032,1,4,1,,30,
6,16,106234032,43,1,1,,2,50
6,16,106234033,42,5,1,,3,
6,16,106234033,41,10,1,,8,
6,16,106234033,33,1,1,,3,
6,16,106234033,32,1,1,,3,
6,16,106234033,43,1,1,,2,
6,16,106234035,23,2,1,,850,
6,16,106234035,1,1,1,,20,
6,16,106234035,13,1,1,,150,
6,16,106234035,14,1,1,,30,
6,16,106234035,27,1,1,,100,
6,16,106234035,10,1,1,,17,
6,16,106234035,41,15,1,,20,
6,16,106234035,25,2,1,,250,
6,16,106234035,42,20,1,,30,
6,16,106234035,32,1,1,,2,
6,16,106234035,30,1,1,,50,
6,16,106234035,9,1,1,,25,
6,16,106234035,22,3,1,,60,
6,16,106234035,5,1,1,,65,
6,16,106234035,33,6,1,,33,
6,16,106234035,43,2,1,,5,
6,16,106234035,21,1,1,,7,50
6,16,106234036,1,5,1,,50,
6,16,106234036,2,1,,,,
6,16,106234036,22,1,1,,15,
6,16,106234036,32,1,1,,2,50
6,16,106234036,25,2,1,,90,
6,16,106234036,41,20,2,,10,
6,16,106234036,33,2,1,,6,
6,16,106234036,10,1,1,,7,
6,16,106234036,42,10,2,,7,
6,16,106234036,43,1,1,,2,50
6,16,106234038,22,1,4,,25,
6,16,106234038,43,1,1,2,5,
6,16,106234038,32,1,2,,2,
6,16,106234038,33,3,2,,7,
6,16,106234038,41,21,2,,35,
6,16,106234038,1,6,1,,40,
6,16,106234038,10,1,1,,7,
6,16,106234038,42,16,2,,21,
6,16,106234038,25,2,2,3,80,
6,16,106234042,43,1,1,,2,
6,16,106234042,32,1,1,,2,50
6,16,106234042,42,10,1,,15,
6,16,106234042,33,3,1,,6,
6,16,106234042,10,1,1,,3,50
6,16,106234042,41,20,1,,30,
6,16,106234051,1,6,1,,50,
6,16,106234051,43,1,1,,2,50
6,16,106234051,32,1,1,,2,
6,16,106234051,42,12,2,,20,
6,16,106234051,27,1,1,,80,
6,16,106234051,41,14,2,,30,
6,16,106234051,9,1,1,,15,
6,16,106234051,33,3,2,,7,
6,16,106234051,10,1,1,,8,
6,16,106234051,25,1,1,,25,
6,16,106234051,21,1,1,,10,
6,16,106234052,30,1,1,,45,
6,16,106234052,9,1,1,,15,
6,16,106234052,27,1,1,,50,
6,16,106234052,1,6,1,,150,
6,16,106234052,33,2,1,,3,50
6,16,106234052,42,3,1,,3,
6,16,106234052,13,1,1,,50,
6,16,106234052,43,1,1,,2,
6,16,106234052,10,1,1,,7,
6,16,106234052,25,1,1,,30,
6,16,106234052,41,12,1,,10,
6,16,106234053,1,5,1,,20,
6,16,106234053,33,3,1,,9,
6,16,106234053,41,5,1,,4,
6,16,106234053,9,1,1,,10,
6,16,106234053,10,1,1,,8,
6,16,106234053,42,3,1,,5,
6,16,106234053,32,1,1,,2,
6,16,106234053,25,1,1,,35,
6,16,106234053,43,1,1,,2,
6,16,106234053,21,1,1,,10,
6,16,106235016,25,1,1,,30,
6,16,106235016,45,1,1,,3,
6,16,106235016,32,1,1,,1,50
6,16,106235016,42,8,1,,3,
6,16,106235016,46,1,1,,2,
6,16,106235016,1,1,1,,,
6,16,106235016,10,1,1,,3,
6,16,106235016,33,3,1,,6,
6,16,106235016,41,7,1,,8,
6,16,106235016,24,5,1,,10,
6,16,106235020,41,16,,2,20,
6,16,106235020,7,1,1,,40,
6,16,106235020,1,2,1,,40,
6,16,106235020,10,1,,2,1,50
6,16,106235020,36,1,1,,8000,
6,16,106235020,43,1,,2,2,
6,16,106235020,33,3,99,99,12,
6,16,106235020,25,1,,2,12,
6,16,106235020,45,1,,2,1,50
6,16,106235020,42,7,,2,8,
6,16,106235030,1,2,1,,10,
6,16,106235030,33,2,1,,3,50
6,16,106235030,41,6,1,,5,
6,16,106235030,42,12,1,,10,
6,16,106235030,32,1,1,,1,
6,16,106235030,10,1,1,,3,
6,16,106235032,10,1,1,,4,
6,16,106235032,41,7,1,,30,
6,16,106235032,32,1,1,,2,
6,16,106235032,42,9,1,,5,7
6,16,106235032,2,1,1,,50,
6,16,106235032,33,6,1,,27,
6,16,106235032,24,1,1,,,50
6,16,106235037,32,3,1,,1,
6,16,106235037,1,5,,,50,
6,16,106235037,43,1,,,1,
6,16,106235037,33,3,1,,6,
6,16,106235037,42,3,,,2,
6,16,106235053,42,8,1,,6,
6,16,106235053,33,2,1,,1,
6,16,106235053,45,1,1,,2,
6,16,106235053,41,6,1,,15,
6,16,106235053,24,1,1,,2,50
6,16,106235053,1,1,1,,20,
6,16,106235055,21,1,1,,3,
6,16,106235055,33,3,1,,9,
6,16,106235055,1,2,1,,50,
6,16,106235055,11,1,1,,70,
6,16,106235055,42,6,2,,1,50
6,16,106235106,41,6,2,,20,
6,16,106235106,33,2,2,,4,
6,16,106235106,1,1,1,,40,
6,16,106235106,42,2,2,,1,
6,16,106235106,2,1,2,,30,
6,16,106235106,43,1,1,,1,
6,16,106235108,40,1,1,,1,
6,16,106235108,24,3,2,,1,50
6,16,106235108,33,9,99,99,25,
6,16,106235108,1,1,1,,20,
6,16,106235108,49,1,1,,2,
6,16,106235108,25,1,1,,20,
6,16,106235108,48,1,1,,2,
6,16,106235108,42,10,2,,10,
6,16,106235108,41,51,99,99,200,
6,16,106235143,43,1,2,,1,
6,16,106235143,40,1,2,,,20
6,16,106235143,10,4,1,,18,
6,16,106235143,24,3,99,99,5,
6,16,106235143,45,1,2,,6,
6,16,106235143,32,1,2,,5,
6,16,106235143,42,18,2,,16,
6,16,106235143,1,5,1,,60,
6,16,106235143,25,2,1,,70,
6,16,106235143,39,1,2,,1,
6,16,106235143,33,10,2,,50,
6,16,106235143,41,11,2,,30,
6,16,106235149,32,2,1,,2,
6,16,106235149,33,6,1,,30,
6,16,106235149,39,1,1,,2,
6,16,106235149,10,3,1,,12,
6,16,106235149,2,1,1,,50,
6,16,106235149,9,1,1,,8,
6,16,106235149,41,6,1,,30,
6,16,106235149,21,1,1,,10,
6,16,106235149,45,2,1,,20,
6,16,106235149,44,1,1,,4000,
6,16,106235149,43,1,1,,1,50
6,16,106235149,42,10,1,,20,
6,16,106235149,38,2,1,,10,
6,16,106235149,25,1,1,,34,
6,16,106235149,1,9,1,,200,
6,16,106235149,11,1,1,,20,
6,16,106235149,22,1,1,,40,
6,16,106235149,27,1,1,,30,
6,16,106235149,24,10,1,,10,
6,16,106235149,3,1,1,,4,
6,16,106235158,10,1,1,,2,
6,16,106235158,43,2,1,,1,50
6,16,106235158,42,2,1,,1,
6,16,106235158,1,4,1,,15,
6,16,106235158,33,1,1,,1,50
6,16,106235158,41,1,1,,1,
6,16,106235159,32,2,,,5,
6,16,106235159,42,4,,,5,
6,16,106235159,30,1,,,10,
6,16,106235159,33,3,,,5,50
6,16,106235159,41,18,,,40,
6,16,106235159,1,6,,,25,
6,16,106235178,21,1,1,,5,
6,16,106235178,45,1,1,,4,
6,16,106235178,41,5,1,,50,
6,16,106235178,33,5,1,,30,
6,16,106235178,24,5,1,,12,
6,16,106235178,1,3,1,,70,
6,16,106235178,22,1,1,,10,
6,16,106235178,10,1,1,,3,
6,16,106235178,25,1,1,,45,
6,16,106235178,42,4,1,,10,
6,16,106235180,24,5,1,,11,
6,16,106235180,33,4,1,,2,70
6,16,106235180,45,1,1,,10,
6,16,106235180,41,17,1,,23,80
6,16,106235180,32,1,1,,2,
6,16,106235180,25,2,1,,50,
6,16,106235180,42,7,1,,8,50
6,16,106235180,10,1,1,,3,50
6,16,106236006,33,2,,1,8,
6,16,106236006,6,1,,1,150,
6,16,106236006,21,1,,1,15,
6,16,106236006,43,1,,1,1,7
6,16,106236006,30,1,,1,110,
6,16,106236006,41,40,,1,100,
6,16,106236006,27,1,,1,120,
6,16,106236006,40,3,,,10,
6,16,106236006,42,25,,1,60,
6,16,106236006,9,2,,1,,
6,16,106236006,1,27,,1,1200,
6,16,106236006,25,1,,1,150,
6,16,106236006,5,1,,1,100,
6,16,106236006,10,1,,1,6,
6,16,106236013,14,1,,1,15,
6,16,106236013,33,1,,1,1,50
6,16,106236013,1,3,,1,60,
6,16,106236013,32,1,,1,2,
6,16,106236013,30,1,,1,40,
6,16,106236013,25,1,,1,30,
6,16,106236013,42,3,,1,4,
6,16,106236013,43,1,,1,1,50
6,16,106236013,11,1,,1,5,
6,16,106236013,41,7,,1,35,
6,16,106236018,27,1,,1,80,
6,16,106236018,42,8,,2,60,
6,16,106236018,43,1,,1,2,
6,16,106236018,21,1,,1,5,
6,16,106236018,25,1,,1,40,
6,16,106236018,9,1,,1,40,
6,16,106236018,1,6,,1,250,
6,16,106236018,33,3,,1,15,
6,16,106236018,41,37,,2,85,
6,16,106236018,22,1,,1,40,
6,16,106236018,30,1,,1,45,
6,16,106236021,33,2,,1,6,
6,16,106236021,10,1,,1,5,
6,16,106236021,1,9,,1,150,
6,16,106236021,25,1,,1,35,
6,16,106236021,41,40,,1,75,
6,16,106236021,42,20,,1,30,
6,16,106236021,32,1,,1,2,
6,16,106236021,43,1,,1,1,50
6,16,106236028,10,1,,1,5,
6,16,106236028,32,1,,1,1,50
6,16,106236028,43,1,,1,2,
6,16,106236028,41,45,,1,80,
6,16,106236028,33,2,,1,6,
6,16,106236028,1,5,,1,100,
6,16,106236028,42,10,,1,15,
6,16,106236029,41,58,,2,100,
6,16,106236029,43,2,,1,5,
6,16,106236029,25,2,2,1,60,
6,16,106236029,9,2,,1,25,
6,16,106236029,33,6,,2,20,
6,16,106236029,32,2,,2,10,
6,16,106236029,1,8,,1,120,
6,16,106236029,11,2,,1,120,
6,16,106236029,10,1,,1,10,
6,16,106236029,2,2,,2,150,
6,16,106236029,42,25,,2,30,
6,16,106236029,27,1,,1,150,
6,16,106236038,25,1,,1,40,
6,16,106236038,41,9,,1,7,
6,16,106236038,42,7,,1,8,
6,16,106236038,43,1,,1,2,50
6,16,106236038,1,4,,1,180,
6,16,106236038,33,1,,1,1,50
6,16,106236038,11,2,,1,60,
6,16,106236040,33,3,,2,10,
6,16,106236040,10,1,,1,15,
6,16,106236040,43,1,,1,2,
6,16,106236040,1,13,,1,200,
6,16,106236040,41,60,,2,75,
6,16,106236040,32,1,,1,1,50
6,16,106236040,42,12,,2,15,
6,16,106236041,43,1,,1,2,
6,16,106236041,10,1,,1,7,
6,16,106236041,42,7,,1,5,
6,16,106236041,1,6,,1,100,
6,16,106236041,33,2,,1,13,
6,16,106236041,41,15,,1,10,
6,16,106236044,10,1,,1,20,
6,16,106236044,25,2,,1,130,
6,16,106236044,1,5,,1,130,
6,16,106236044,41,50,,1,140,
6,16,106236044,32,2,,1,4,
6,16,106236044,42,38,,1,30,
6,16,106236044,43,1,,1,4,
6,16,106236044,33,3,,1,30,
6,16,106236051,22,3,,1,190,
6,16,106236051,43,3,,1,6,
6,16,106236051,11,1,,1,25,
6,16,106236051,41,50,,2,90,
6,16,106236051,42,20,,2,30,
6,16,106236051,25,3,2,1,150,
6,16,106236051,2,2,,1,60,
6,16,106236051,1,10,,1,300,
6,16,106236051,45,1,,1,4,
6,16,106236051,40,2,,9,2,7
6,16,106236051,27,1,,1,200,
6,16,106236051,32,4,,1,20,
6,16,106236051,10,1,,1,5,
6,16,106236051,33,10,2,1,45,
6,16,106236052,41,20,,1,25,
6,16,106236052,9,1,,1,7,
6,16,106236052,45,1,,1,2,
6,16,106236052,21,1,,1,5,
6,16,106236052,1,1,,1,20,
6,16,106236052,33,5,,1,15,
6,16,106236052,43,1,,1,2,
6,16,106236052,42,8,,1,12,
6,16,106236052,32,1,,1,3,
6,16,106236052,1,8,,1,250,
6,16,106236062,10,1,,1,6,
6,16,106236062,33,2,,1,3,5
6,16,106236062,43,1,,1,2,0
6,16,106236062,41,7,,1,12,
6,16,106236062,42,5,,1,15,
6,16,106236062,1,7,,1,320,
6,16,106236064,43,1,,1,2,
6,16,106236064,44,1,,1,1500,
6,16,106236064,41,30,,1,75,
6,16,106236064,30,1,,1,40,
6,16,106236064,6,1,,1,65,
6,16,106236064,5,1,,1,230,
6,16,106236064,42,20,,1,40,
6,16,106236064,25,2,,1,130,
6,16,106236064,27,1,,1,80,
6,16,106236064,11,1,,1,40,
6,16,106236064,1,12,,1,1000,
6,16,106236064,9,3,,1,35,
6,16,106236064,10,1,,1,12,
6,16,106236064,33,2,,1,7,
6,16,106236064,24,6,,1,50,
6,16,106236064,23,1,,1,1000,
6,16,106236078,32,1,,1,2,
6,16,106236078,25,1,,1,20,
6,16,106236078,41,35,,1,60,
6,16,106236078,10,1,,1,5,
6,16,106236078,42,10,,1,20,
6,16,106236078,1,3,,1,50,
6,16,106236078,43,1,,1,2,
6,16,106236078,33,2,,1,5,
6,84,106193005,43,3,1,3,7,50
6,84,106193005,14,1,1,,25,0
6,84,106193005,1,1,1,,85,0
6,84,106193005,24,1,4,5,15,0
6,84,106193005,11,1,1,,35,0
6,84,106193005,41,45,1,2,45,0
6,84,106193005,21,1,1,,7,0
6,84,106193005,10,1,1,,4,50
6,84,106193005,9,1,2,,,
6,84,106193005,42,30,1,2,57,0
6,84,106193005,33,4,1,2,8,0
6,84,106193005,6,1,1,,45,0
6,84,106193005,27,1,1,,,
6,84,106193005,25,1,1,,25,0
6,84,106193028,32,1,1,,3,
6,84,106193028,9,1,1,,45,
6,84,106193028,25,1,1,,60,
6,84,106193028,27,1,1,,300,
6,84,106193028,11,1,1,,60,
6,84,106193028,1,6,1,,60,
6,84,106193028,33,4,1,,8,
6,84,106193028,41,20,1,,8,
6,84,106193028,42,10,1,,15,
6,84,106193028,44,1,1,,,
6,84,106193038,20,1,,1,120,0
6,84,106193038,42,10,,99,80,0
6,84,106193038,41,20,,99,200,0
6,84,106193038,5,1,,1,90,0
6,84,106193038,43,1,,1,3,0
6,84,106193038,33,4,,99,10,0
6,84,106193038,32,1,,1,4,0
6,84,106193038,27,1,,1,120,0
6,84,106193038,11,1,,1,45,0
6,84,106193038,9,2,,1,100,0
6,84,106193038,21,1,,1,40,0
6,84,106193038,44,1,,1,2500,0
6,84,106193038,30,1,,1,250,0
6,84,106193038,25,2,2,1,200,0
6,84,106193059,33,4,,,15,0
6,84,106193059,43,2,1,,5,0
6,84,106193059,32,2,,,5,0
6,84,106193059,6,1,1,,150,0
6,84,106193059,5,1,1,,120,0
6,84,106193059,11,1,1,,55,0
6,84,106193059,27,1,1,,150,0
6,84,106193059,44,3,1,,4500,0
6,84,106193059,1,1,1,,50,0
6,84,106193059,41,25,1,,15,0
6,84,106193059,42,40,1,,50,0
6,84,106193060,44,1,,,,
6,84,106193060,41,10,1,,5,
6,84,106193060,43,2,1,2,6,
6,84,106193060,42,15,1,,15,
6,84,106193060,10,1,1,,7,
6,84,106193060,33,2,1,,6,
6,84,106193062,42,3,1,,6,0
6,84,106193062,33,1,1,,3,0
6,84,106193062,43,1,1,,2,50
6,84,106193062,32,2,1,,,
6,84,106193062,41,15,1,,15,0
6,84,106193062,44,5,1,,2500,0
6,84,106193065,32,2,1,,5,0
6,84,106193065,24,25,2,,30,0
6,84,106193065,10,1,1,,60,0
6,84,106193065,9,2,1,,25,0
6,84,106193065,1,1,1,,50,0
6,84,106193065,41,50,1,,35,0
6,84,106193065,27,1,1,,75,0
6,84,106193065,33,4,1,,7,50
6,84,106193065,6,1,1,,100,0
6,84,106193065,43,2,1,,5,0
6,84,106193065,42,75,1,,55,0
6,84,106193065,44,1,1,,1500,0
6,84,106193074,2,1,,2,300,0
6,84,106193074,25,2,2,1,200,0
6,84,106193074,11,1,,1,50,0
6,84,106193074,44,1,,1,500,0
6,84,106193074,33,4,,99,10,0
6,84,106193074,42,8,,99,6,0
6,84,106193074,21,1,,1,35,0
6,84,106193074,9,1,,1,35,0
6,84,106193074,41,14,,99,240,0
6,84,106193074,32,1,,2,4,0
6,84,106193074,27,1,,99,180,0
6,84,106193074,30,1,,99,80,0
6,84,106193074,43,1,,1,4,0
6,84,106193074,6,1,,1,100,0
6,84,106193076,33,3,,99,9,0
6,84,106193076,9,1,,1,45,0
6,84,106193076,2,1,,5,55,0
6,84,106193076,42,12,,99,40,0
6,84,106193076,39,1,,99,2,50
6,84,106193076,41,15,,99,240,0
6,84,106193076,25,2,2,1,200,0
6,84,106193076,23,1,,1,,
6,84,106193076,32,1,,2,3,0
6,84,106193076,10,1,,1,24,0
6,84,106193076,43,1,,1,2,50
6,84,106193076,27,1,1,2,180,0
6,84,106193093,33,2,,99,6,0
6,84,106193093,10,1,,1,24,0
6,84,106193093,27,1,,1,180,0
6,84,106193093,30,1,,1,60,0
6,84,106193093,25,2,2,1,150,0
6,84,106193093,41,12,,99,200,0
6,84,106193093,22,1,,1,60,0
6,84,106193093,42,8,,99,12,0
6,84,106193093,32,1,,1,3,0
6,84,106193093,2,1,,2,35,0
6,84,106193100,41,12,,99,200,0
6,84,106193100,2,1,,2,40,0
6,84,106193100,6,1,,99,200,0
6,84,106193100,39,1,,99,3,0
6,84,106193100,33,4,,99,12,0
6,84,106193100,43,1,,1,4,50
6,84,106193100,27,1,,99,80,0
6,84,106193100,42,14,,99,32,0
6,84,106193100,25,3,2,1,300,0
6,84,106193100,21,1,,99,42,0
6,84,106193100,10,1,,99,20,0
6,84,106193100,32,1,,99,3,0
6,84,106193108,32,2,1,,8,
6,84,106193108,42,30,1,,10,
6,84,106193108,33,3,1,,100,
6,84,106193108,43,1,1,,2,
6,84,106193108,41,20,1,,5,
6,84,106193120,24,20,1,,100,
6,84,106193120,25,1,1,,110,
6,84,106193120,42,30,1,,25,
6,84,106193120,32,3,1,,14,
6,84,106193120,30,1,1,,100,
6,84,106193120,41,20,1,,10,
6,84,106193120,5,1,1,,30,
6,84,106193120,44,2,1,,600,
6,84,106193120,27,1,1,,250,
6,84,106193120,10,1,1,,12,
6,84,106193120,13,1,1,,200,
6,84,106193120,2,2,1,,1200,
6,84,106193120,9,1,1,,45,
6,84,106193120,1,5,1,,60,
6,84,106193120,33,2,1,,6,
6,84,106193122,29,1,1,,50,
6,84,106193122,11,1,1,,300,
6,84,106193122,2,1,2,,120,
6,84,106193122,10,1,1,,45,
6,84,106193122,4,1,1,,180,
6,84,106193122,6,1,1,,300,
6,84,106193122,21,1,1,,20,
6,84,106193122,25,4,1,2,300,
6,84,106193122,24,10,1,,40,
6,84,106193122,32,4,1,2,40,
6,84,106193122,27,2,1,2,400,
6,84,106193122,41,50,1,,50,
6,84,106193122,33,8,1,2,80,
6,84,106193122,42,100,1,2,120,
6,84,106193122,9,3,1,,150,
6,84,106193122,1,15,1,2,300,
6,84,106193122,30,1,1,2,150,
6,84,106193122,43,2,1,2,6,
6,84,106193132,30,1,1,,80,
6,84,106193132,1,10,1,2,600,
6,84,106193132,42,50,1,2,70,
6,84,106193132,32,2,1,,5,
6,84,106193132,44,1,1,,,
6,84,106193132,6,1,1,,140,
6,84,106193132,9,2,1,2,50,
6,84,106193132,41,30,1,2,50,
6,84,106193132,13,1,1,,150,
6,84,106193132,27,1,1,,120,
6,84,106193132,15,1,1,,140,
6,84,106193132,43,3,1,2,7,
6,84,106193132,4,1,1,,80,
6,86,106220020,2,1,1,,18,
6,86,106220020,32,1,1,,6,
6,86,106220020,41,11,1,,25,
6,86,106220020,33,3,1,,13,
6,86,106220020,42,7,1,,10,
6,86,106220024,1,3,1,,25,
6,86,106220024,42,6,1,,4,
6,86,106220024,10,1,1,,40,
6,86,106220024,41,4,1,,2,
6,86,106220024,25,2,1,,80,
6,86,106220024,33,1,1,,10,
6,86,106220024,9,1,1,,60,
6,86,106220033,43,1,1,,2,
6,86,106220033,41,12,1,,15,
6,86,106220033,25,2,1,2,100,
6,86,106220033,33,4,1,2,10,
6,86,106220033,1,1,1,,20,
6,86,106220033,42,6,1,,7,
6,86,106220034,25,2,3,4,100,
6,86,106220034,42,6,1,,10,
6,86,106220034,40,1,1,,1,
6,86,106220034,41,12,1,,30,
6,86,106220034,33,5,1,,15,
6,86,106220037,10,1,1,,15,
6,86,106220037,41,4,1,,7,
6,86,106220037,1,1,1,,20,
6,86,106220037,42,2,1,,3,
6,86,106220037,33,1,1,,5,
6,86,106220042,1,4,1,,50,
6,86,106220042,6,1,1,,45,
6,86,106220042,33,2,2,,10,
6,86,106220042,25,2,1,2,80,
6,86,106220042,11,1,1,,50,
6,86,106220042,42,5,2,,10,
6,86,106220042,41,10,2,,30,
6,86,106220042,32,1,1,,4,50
6,86,106220042,40,3,3,,5,
6,86,106220052,41,10,1,,25,
6,86,106220052,33,1,1,,3,
6,86,106220052,42,4,1,,7,
6,86,106220054,1,2,1,,50,
6,86,106220054,10,1,1,,12,
6,86,106220054,2,1,1,,25,
6,86,106220054,40,1,1,,1,
6,86,106220054,41,15,1,,35,
6,86,106220054,42,7,1,,15,
6,86,106220054,43,1,1,,2,
6,86,106220057,41,7,1,,10,
6,86,106220057,43,1,1,,2,
6,86,106220057,33,1,1,,5,
6,86,106220057,1,3,1,,70,
6,86,106220057,42,2,1,,4,
6,86,106220057,10,1,1,,40,
6,86,106220062,9,1,1,,40,
6,86,106220062,21,1,1,,20,
6,86,106220062,2,1,1,,40,
6,86,106220062,27,1,1,,100,
6,86,106220062,25,1,1,,50,
6,86,106220062,42,7,2,,10,
6,86,106220062,14,1,1,,70,
6,86,106220062,41,9,2,,27,
6,86,106220062,33,3,2,,10,
6,86,106220062,10,1,1,,35,
6,86,106220062,29,1,1,,60,
6,86,106220062,1,1,1,,15,
6,86,106220073,41,11,1,,35,
6,86,106220073,27,1,1,,40,
6,86,106220073,25,1,1,,40,
6,86,106220073,42,7,1,,3,
6,86,106220073,33,1,1,,5,
6,86,106220075,40,2,1,,2,
6,86,106220075,25,1,1,,50,
6,86,106220075,42,4,1,,7,
6,86,106220075,33,2,1,,10,
6,86,106220075,41,7,1,,15,
6,86,106220075,1,1,1,,20,
6,86,106220083,1,1,1,,10,
6,86,106220083,43,2,1,,2,
6,86,106220083,33,3,1,,9,
6,86,106220083,32,1,1,,7,
6,86,106220084,1,4,1,,30,
6,86,106220084,41,16,1,,15,
6,86,106220084,42,7,1,,6,
6,86,106220084,33,2,1,,6,
6,86,106220092,25,2,1,,50,
6,86,106220092,33,3,2,,7,
6,86,106220092,43,1,1,,3,
6,86,106220092,27,1,1,,40,
6,86,106220092,21,1,1,,4,
6,86,106220092,1,1,1,,20,
6,86,106220092,41,12,2,,25,
6,86,106220092,42,7,2,,6,
6,86,106224003,41,5,1,,2,
6,86,106224003,13,1,1,,80,
6,86,106224003,1,1,1,,15,
6,86,106224003,67,1,1,,10,
6,86,106224003,24,20,1,,10,
6,86,106224003,42,2,1,,2,50
6,86,106224003,25,2,1,,30,
6,86,106224004,45,1,1,,30,
6,86,106224004,42,4,1,,30,
6,86,106224004,41,4,1,,13,
6,86,106224004,33,1,1,,8,
6,86,106224007,11,1,1,2,4,
6,86,106224007,1,9,1,2,200,
6,86,106224007,33,5,1,2,30,
6,86,106224007,25,2,1,2,70,
6,86,106224007,42,27,1,2,30,
6,86,106224007,41,20,1,2,15,
6,86,106224007,7,1,1,2,200,
6,86,106224007,44,1,1,2,1000,
6,86,106224009,42,15,1,2,15,
6,86,106224009,30,1,1,,40,
6,86,106224009,44,1,1,2,1000,
6,86,106224009,48,,,2,4,
6,86,106224009,21,1,1,,30,
6,86,106224009,27,1,1,,90,
6,86,106224009,13,1,1,,70,
6,86,106224009,48,,,2,7,
6,86,106224009,41,15,1,2,20,
6,86,106224009,32,1,1,,3,
6,86,106224009,24,15,1,,5,
6,86,106224009,33,2,1,2,6,
6,86,106224009,1,5,1,,40,
6,86,106224009,9,1,1,,15,
6,86,106224014,43,1,1,2,1,
6,86,106224014,13,1,1,2,200,
6,86,106224014,33,20,1,2,50,
6,86,106224014,3,1,1,2,25,
6,86,106224014,32,1,1,2,5,
6,86,106224014,41,40,1,2,100,
6,86,106224014,42,30,1,2,40,
6,86,106224014,1,15,1,2,100,
6,86,106224015,41,10,1,2,50,
6,86,106224015,33,2,1,2,2,50
6,86,106224015,25,1,1,,25,
6,86,106224015,1,3,1,2,22,
6,86,106224015,32,1,1,2,3,
6,86,106224015,42,10,1,2,20,
6,86,106224027,48,1,1,,2,50
6,86,106224027,1,5,1,,50,
6,86,106224027,42,15,1,,50,
6,86,106224027,2,1,1,,40,
6,86,106224027,41,26,1,,32,50
6,86,106224027,43,1,1,,1,50
6,86,106224027,33,4,1,,6,
6,86,106224027,9,1,1,,20,
6,86,106224027,11,1,1,,10,
6,86,106224027,32,3,1,,6,
6,86,106224027,25,1,1,,20,
6,86,106224027,48,1,1,,15,
6,86,106224035,1,5,1,2,6,
6,86,106224035,33,1,1,2,1,50
6,86,106224035,42,36,1,2,30,
6,86,106224035,32,2,1,2,5,
6,86,106224035,41,12,1,2,10,
6,86,106224036,10,1,1,,2,
6,86,106224036,27,1,1,,30,
6,86,106224036,42,4,1,,10,
6,86,106224036,41,12,1,,10,
6,86,106224036,33,2,1,,1,
6,86,106224036,21,1,1,,3,
