"id1","id2","id3","id4","entno","s5aii_30","s5aii_30ai","s5aii_30aii","s5aii_30bi","s5aii_30bii","s5aii_30ci","s5aii_30cii","s5aii_30di","s5aii_30dii","s5aii_30ei","s5aii_30eii","s5aii_30f","s5aii_31","s5aii_31ai","s5aii_31aii","s5aii_31bi","s5aii_31bii","s5aii_31ci","s5aii_31cii","s5aii_31di","s5aii_31dii","s5aii_31ei","s5aii_31eii","s5aii_31f","s5aii_32","s5aii_32ai","s5aii_32aii","s5aii_32bi","s5aii_32bii","s5aii_32ci","s5aii_32cii","s5aii_32di","s5aii_32dii","s5aii_32ei","s5aii_32eii","s5aii_32f","s5aii_33","s5aii_331","s5aii_331ai","s5aii_331aii","s5aii_331bi","s5aii_331bii","s5aii_331ci","s5aii_331cii","s5aii_331di","s5aii_331dii","s5aii_331ei","s5aii_331eii","s5aii_331f","s5aii_332","s5aii_332ai","s5aii_332aii","s5aii_332bi","s5aii_332bii","s5aii_332ci","s5aii_332cii","s5aii_332di","s5aii_332dii","s5aii_332ei","s5aii_332eii","s5aii_332f","s5aii_333","s5aii_333ai","s5aii_333aii","s5aii_333bi","s5aii_333bii","s5aii_333ci","s5aii_333cii","s5aii_333di","s5aii_333dii","s5aii_333ei","s5aii_333eii","s5aii_333f","hhno"
6,16,236,78,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",10,,15,,,,,,,,100,"CHAIR",5,,5,,,,,,,,100,"UTENSILS",25,,25,,,,,,,,100,106236078
6,106,237,3,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TRAY",8,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,106237003
6,106,237,53,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,"TABLE",5,,7,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,106237053
6,106,237,57,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BASKET",7,5,,,,,,,,,100,"FURNITURE",7,,,,,,,,,,100,"RUBBER",,35,,,,,,,,,100,106237057
6,106,237,64,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,60,,,,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106237064
6,106,237,77,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106237077
6,88,238,2,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"MORTA/PESTLE",11,,,,,,,,,,100,"FURNITURE",12,,,,,,,,,,100,"UTENSILS",30,,,,,,,,,,100,106238002
6,88,238,14,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"UTENSILS",100,,,,,,,,,,100,"FURNITURE",20,,,,,,,,,,100,,,,,,,,,,,,,106238014
6,88,238,14,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BASKETS",1,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,106238014
6,88,238,33,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",15,,20,,,,,,,,100,"PERFORATED LADDLE",6,,8,,,,,,,,100,"TABLE",12,,15,,,,,,,,100,106238033
6,88,238,36,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ICE-CHEST",20,,25,,,,,,,,100,"TABLE",7,,10,,,,,,,,100,,,,,,,,,,,,,106238036
6,88,238,51,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ENAMEL METAL POTS",65,,75,,,,,,,,100,"HEAD PAN",25,,30,,,,,,,,100,"TABLE",6,,8,,,,,,,,100,106238051
6,88,238,71,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"PIPE",50,,,,,,,,,,100,"BARREL",20,,20,,,,,,,,100,,,,,,,,,,,,,106238071
6,88,238,80,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ENAMEL METAL POT",53,,60,,,,,,,,100,"PAN",30,,40,,,,,,,,100,"TABLE",10,,12,,,,,,,,100,106238080
7,112,239,5,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ENAMEL METAL POT",80,,100,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107239005
7,112,239,7,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ENAMEL METAL POT",40,,50,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107239007
7,112,239,14,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107239014
7,112,239,16,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,,,80,,95,,,,,,"100",1,"BOX IRON",1,50,3,,,,,,,,100,"TABLE",15,,20,,,,,,,,100,,,,,,,,,,,,,107239016
7,112,239,24,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107239024
7,112,239,25,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"KIOSK",500,,,,30,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107239025
7,112,239,33,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ENAMEL METAL POT",20,,25,,,,,,,,100,"PAN",4,,4,50,,,,,,,100,,,,,,,,,,,,,107239033
7,112,240,6,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"KIOSK",30,,,,,,,,,,100,"GLASSES",4,,,,,,,,,,100,,,,,,,,,,,,,107240006
7,112,240,11,1,1,30,,20,,,,,,,,"100",2,,,,,,,,,,,,1,130,,150,,,,,,,,"100",,"FREZER",60,,70,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107240011
7,112,240,12,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ENAMEL METAL POT",15,,20,,,,,,,,100,"TABLE",10,,15,,,,,,,,100,,,,,,,,,,,,,107240012
7,112,240,12,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,150,,190,,,,,,,,"100",,"TABLE",20,,25,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107240012
7,112,240,31,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",12,,15,,,,,,,,100,"FERTILIZER SACKS",12,,15,,,,,,,,100,,,,,,,,,,,,,107240031
7,112,240,31,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BARREL",,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107240031
7,112,240,33,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLES",7,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107240033
7,112,241,26,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",12,,15,,,,,,,,100,"7",4,,5,,,,,,,,100,,,,,,,,,,,,,107241026
7,112,241,26,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"79",10,,16,,,,,,,,100,"12",65,,70,,,,,,,,100,"79",240,,250,,,,,,,,100,107241026
7,112,241,34,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"7",27,,30,,,,,,,,100,"7",8,,10,,,,,,,,100,,,,,,,,,,,,,107241034
7,112,241,52,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"53",40,,,,,,,,,,100,"9",10,,,,,,,,,,100,,,,,,,,,,,,,107241052
7,112,242,10,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"11",18,,20,,,,,,,,100,"8",15,,20,,,,,,,,100,,,,,,,,,,,,,107242010
7,112,242,12,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"5",30,,45,,,,,,,,100,"8",10,,15,,,,,,,,100,"11",120,,150,,,,,,,,100,107242012
7,112,242,20,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"11",55,,60,,,,,,,,100,"5",35,,40,,,,,,,,100,"7",15,,20,,,,,,,,100,107242020
7,112,242,22,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"10",30,,40,,,,,,,,100,"12",70,,80,,,,,,,,100,,,,,,,,,,,,,107242022
7,112,242,53,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"5",2,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107242053
7,112,243,11,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ICE CHEST",25,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107243011
7,112,243,21,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,95,,95,,,,,,,,"100",1,"SCISSOR AND TAPE",11,,,,,,,,,,100,"THREADS",10,,8,,,,,,,,,"BOX IRON",6,,,,,,,,,,100,107243021
7,112,243,48,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE STAND",85,,,,,,,,,,100,"BENCH",7,,,,2,,,,,,,,,,,,,,,,,,,107243048
7,112,243,61,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107243061
7,112,243,72,1,1,250,,300,,,,,,,,,2,,,,,,,,,,,,1,20,,,,,,,,,,,1,"SCISSORS",4,,2,5,,,,,,,100,"TABLE AND CHAIR",8,,,,,,,,,,,"LINING AND THREAD",31,50,,,,,,,,,,107243072
7,112,243,73,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE STAND",25,,,,,,,,,,100,"BENCH",3,50,3,50,,,,,,,100,,,,,,,,,,,,,107243073
7,112,243,82,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107243082
7,112,244,10,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"54",3,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107244010
7,112,244,30,2,1,900,,,,,,,,,,"100",2,,,,,,,,,,,"100",2,,,,,,,,,,,,1,"53",800,,,,90,,,,,,100,"81",200,,150,,10,,,,,,100,"81",80,,80,,,,,,,,100,107244030
7,112,244,30,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"20",20,,20,,,,,,,,100,"9",45,,,,6,,,,,,100,,,,,,,,,,,,,107244030
7,112,244,60,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"29",180,,,,23,,,,,,100,"9",40,,,,1,50,,,,,100,,,,,,,,,,,,,107244060
7,112,244,71,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"41",5,,,,,,,,,,100,"9",10,,,,,,,,,,100,,,,,,,,,,,,,107244071
7,113,245,7,1,1,500,,500,,,,,,,,"100",,,,,,,,,,,,,1,30,,,,,,,,,,"100",1,"TABLES",20,,,,,,,,,,100,"CHAIRS",7,,,,,,,,,,100,,,,,,,,,,,,,107245007
7,113,245,20,1,1,420,,420,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BENCH",6,,,,,,,,,,,"TABLE",4,50,,,,,,,,,,,,,,,,,,,,,,107245020
7,113,245,21,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BASIN",5,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107245021
7,112,246,1,2,2,,,,,,,,,,,,2,,,,,,,,,,,,1,80,,70,,,,,,,,"100",1,"97",10,,12,,,,,,,,100,"97",15,,20,,,,,,,,100,"97",20,,15,,,,,,,,100,107246001
7,112,246,1,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"6",70,,80,,,,,,,,100,"8",10,,15,,,,,,,,100,"53",55,,70,,,,,,,,100,107246001
7,112,246,4,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107246004
7,112,246,9,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"7",14,,17,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107246009
7,112,246,13,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"7",5,,6,,,,,,,,100,"9",10,,15,,,,,,,,100,"4",13,,15,,,,,,,,100,107246013
7,112,246,18,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"ICE-CHESS",25,,30,,,,,,,,100,"TABLE",3,,5,,,,,,,,100,,,,,,,,,,,,,107246018
7,112,246,18,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,250,,320,,100,,,,,,"100",1,"TABLES",50,,60,,,,,,,,100,"IRON",12,,15,,,,,,,,100,,,,,,,,,,,,,107246018
7,112,246,19,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,50,,60,,,,,,,,"100",1,"32",10,,15,,,,,,,,100,"9",12,,16,,,,,,,,100,"32",5,,7,,,,,,,,100,107246019
7,112,246,20,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,1800,,2000,,55,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107246020
7,112,246,22,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,50,,58,,10,,,,,,"10",1,"57",120,,150,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107246022
7,112,246,57,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"8",7,,10,,,,,,,,100,"9",3,,5,,,,,,,,100,"8",5,,10,,,,,,,,100,107246057
7,114,247,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"39,40",150,,,,,,,,,,100,"42",40,,,,,,,,,,100,,,,,,,,,,,,,107247008
7,114,247,47,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",90,,65,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107247047
7,114,247,52,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"53",500,,,,50,,,,,,,"51",150,,,,,,,,,,100,"9",25,,,,,,,,,,100,107247052
7,114,247,53,1,1,1000,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",80,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107247053
7,114,247,57,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",10,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107247057
7,114,247,59,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",5,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107247059
7,114,248,1,1,1,150,,200,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107248001
7,114,248,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,"BENCH-TABLE",40,,50,,,,,,,,100,"SAWS",25,,30,,,,,,,,100,"CHISELS AND MEASURING TOOLS",26,,30,,,,,,,,100,107248008
7,114,248,13,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",15,,18,,,,,,,,100,"ENAMEL METAL POT",10,,12,,,,,,,,100,"HEAD PAN",7,,10,,,,,,,,100,107248013
7,114,248,32,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,"ENAMEL METAL POTS",120,,150,,,,,,,,100,"TABLES",20,,25,,,,,,,,100,"PLATES AND CUPS",10,,12,,,,,,,,100,107248032
7,114,248,34,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",12,,15,,,,,,,,100,"PANS",13,,15,,,,,,,,100,,,,,,,,,,,,,107248034
7,114,248,57,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",12,,15,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107248057
7,130,249,1,1,1,400,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",30,,,,,,,,,,,"9",20,,,,,,,,,,,,,,,,,,,,,,,107249001
7,130,249,3,1,1,300,,300,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",20,,20,,,,,,,,100,"9",26,,26,,,,,,,,100,"6",30,,30,,,,,,,,100,107249003
7,130,249,11,1,1,2000,,,,1300,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,1,"22",200,,,,,,,,,,100,"9",45,,,,,,,,,,,"9",50,,,,,,,,,,,107249011
7,130,249,61,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"47",3,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107249061
7,127,250,1,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"15",30,,40,,,,,,,,100,"6",20,,25,,,,,,,,100,"9",5,,7,,1,,,,,,100,107250001
7,127,250,4,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",20,,,,2,,,,,,100,"9",10,,,,1,,,,,,100,"9",2,,,,,,,,,,100,107250004
7,127,250,12,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,140,,,,,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107250012
7,127,250,27,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"93",10,,,,,,,,,,100,"93",25,,,,,,,,,,100,"93",15,,,,,,,,,,100,107250027
7,127,250,27,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"6",2,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107250027
7,127,250,28,1,2,,,,,,,,,,,,1,2500,,,,250,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107250028
7,127,250,29,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,"9",40,,50,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107250029
7,127,250,29,2,2,,,,,,,,,,,,2,,,,,,,,,,,,1,3500,,4000,,60,,,,,,"100",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107250029
7,127,250,32,1,2,,,,,,,,,,,,1,7000,,,,1000,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107250032
7,127,251,3,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",,,,,,,,,,,100,"9",,,,,,,,,,,,,,,,,,,,,,,,107251003
7,127,251,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",15,,20,,,,,,,,100,"8",10,,15,,,,,,,,100,"8",8,,10,,,,,,,,100,107251008
7,127,251,13,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"19",50,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107251013
7,127,251,23,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107251023
7,127,251,31,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107251031
7,127,251,36,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"53",55,,65,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107251036
7,127,251,38,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,"9",20,,20,,,,,,,,100,"9",12,,12,,,,,,,,100,,,,,,,,,,,,,107251038
7,127,251,60,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",10,,,,1,,,,,,100,"6",6,,,,,,,,,,100,,,,,,,,,,,,,107251060
7,127,251,91,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"9",5,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107251091
7,128,252,14,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLE",5,,,,,,,,,,,"BENCH",3,,,,,,,,,,,,,,,,,,,,,,,107252014
7,128,252,24,2,1,350,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"TABLES",30,,,,,,,,,,,"BENCH",18,,,,,,,,,,,,,,,,,,,,,,,107252024
7,128,252,24,1,1,400,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"BENCH",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107252024
7,128,252,36,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"FRYING PAN",10,,,,,,,,,,100,"LADLE",2,,,,,,,,,,100,,,,,,,,,,,,,107252036
7,117,253,3,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107253003
7,117,253,3,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107253003
7,117,253,35,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107253035
7,117,253,42,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107253042
7,117,253,42,1,1,20,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107253042
7,117,253,47,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107253047
7,120,254,30,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107254030
7,120,254,32,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,100,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107254032
7,120,254,35,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107254035
7,120,254,35,2,1,2500,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107254035
7,120,255,40,1,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,"6",120,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107255040
7,119,256,3,1,1,250,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256003
7,119,256,3,2,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256003
7,119,256,10,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256010
7,119,256,16,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256016
7,119,256,17,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256017
7,119,256,18,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256018
7,119,256,20,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256020
7,119,256,45,1,1,300,,,,,,,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107256045
7,120,257,4,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107257004
7,120,257,8,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107257008
7,120,257,11,1,1,150,,50,,30,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107257011
7,8,258,4,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,,40,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107258004
7,8,258,16,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,100,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107258016
7,8,258,28,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,1000,,,,40,,,,,,"100",1,"9",200,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107258028
7,8,258,30,1,2,,,,,,,,,,,,2,,,,,,,,,,,,1,800,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107258030
7,8,258,39,1,2,,,,,,,,,,,,1,10000,,,,30000,,35000,,,,"100",2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107258039
7,8,258,49,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,"4",20,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,107258049
7,8,258,55,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107258055
7,8,258,71,1,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107258071
